cpd	dose	replicate_correlation_cellpainting	signature_strength_cellpainting	MAS	replicate_correlation_l1000	signature_strength_l1000	TAS	Metadata_broad_sample	broad_id	moa	median_replicate_score_cellpainting	median_replicate_score_l1000	pass_cellpainting_thresh	pass_l1000_thresh	pass_both	cell_painting_num_reproducible	l1000_num_reproducible	total_reproducible
homoharringtonine	0.12 uM	0.6699398857724603	695.8	0.7628582926613857	0.7166955198779562	617.6666666666666	0.6727829855018087	BRD-K76674262-001-03-3	BRD-K76674262	Protein synthesis inhibitor	0.6699398857724603	0.7166955198779562	TRUE	TRUE	TRUE	6	6	12
honokiol	0.12 uM	0.1293745388401655	355.8	0.23972378226707727	0.1253214220592447	240.66666666666666	0.1756107918484073	BRD-K98493452-001-14-9	BRD-K98493452	AKT inhibitor	0.1293745388401655	0.12532142205924476	TRUE	FALSE	FALSE	6	0	6
hydrocortisone	0.12 uM	0.4261327369777803	528.4	0.5301974030171369	0.369162139354859	249.5	0.3068841260793827	BRD-A75172220-001-04-0	BRD-A75172220	Glucocorticoid receptor agonist	0.4261327369777803	0.369162139354859	TRUE	TRUE	TRUE	6	6	12
hydroxyurea	0.12 uM	0.0446861544640272	275.2	0.12390660223744263	0.0289371305197001	168	0.07050386816832784	BRD-K51747290-001-13-1	BRD-K51747290	Ribonucleoside reductase inhibitor	0.0446861544640272	0.02893713051970017	FALSE	FALSE	FALSE	1	0	1
hymecromone	0.12 uM	0.0418031116030149	324.4	0.13011533059540908	-0.0065393582303936	184.33333333333334	0	BRD-K46424862-001-14-1	BRD-K46424862	Monoamine oxidase inhibitor	0.041803111603014934	-0.006539358230393644	FALSE	FALSE	FALSE	1	0	1
hypericin	0.12 uM	0.0333135676725788	338.4	0.11863408686921191	0.0995861968480854	180	0.13538370613242454	BRD-K29673530-001-05-4	BRD-K29673530	Tyrosine kinase inhibitor	0.03331356767257885	0.09958619684808549	FALSE	FALSE	FALSE	2	0	2
i-bet-762	0.12 uM	0.1429696475104374	419.2	0.2735371402325668	0.2009273390891124	253.33333333333334	0.22813727921792815	BRD-K08109215-001-06-4	BRD-K08109215	bromodomain inhibitor	0.1429696475104374	0.2009273390891124	TRUE	TRUE	TRUE	6	6	12
ib-meca	0.12 uM	0.0084953813966955009	306.2	0.05698725993449458	-0.0832163836309343	193	0	BRD-K31135544-001-07-0	BRD-K31135544	adenosine receptor agonist	0.008495381396695527	-0.08321638363093438	FALSE	FALSE	FALSE	1	0	1
ibrutinib	0.12 uM	0.2648573556744842	373.4	0.351379902621234	0.1170467268941681	326.6666666666667	0.19772547151195088	BRD-K70301465-001-02-6	BRD-K70301465	BTK inhibitor	0.2648573556744842	0.11704672689416819	TRUE	FALSE	FALSE	6	2	8
ibudilast	0.12 uM	0.0506811739378146	290.8	0.13564515183881026	0.0125560161236883	217.66666666666666	0.052863080620556474	BRD-K16444452-001-09-1	BRD-K16444452	Phosphodiesterase inhibitor|Leukotriene receptor antagonist	0.05068117393781464	0.012556016123688353	FALSE	FALSE	FALSE	0	0	0
ibuprofen	0.12 uM	0.0629183478569493	311.6	0.15644839840528021	0.1527010739444355	203.33333333333334	0.17817875025844823	BRD-A17655518-001-24-4	BRD-A17655518	Cyclooxygenase inhibitor	0.06291834785694939	0.1527010739444355	FALSE	FALSE	FALSE	1	1	2
ibutamoren	0.12 uM	0.0071123338657102	310.4	0.052498955841426095	0.0105692880687844	208.33333333333334	0.047449629027169815	BRD-K44771174-066-01-0	BRD-K44771174	Growth hormone secretagogue receptor agonist	0.007112333865710256	0.010569288068784408	FALSE	FALSE	FALSE	1	0	1
ici-162846	0.12 uM	0.0185071030289444	290.4	0.08191270527457914	0.1855643979146355	237	0.2120567367884131	BRD-K11071038-001-01-7	BRD-K11071038	histamine receptor antagonist	0.018507103028944493	0.18556439791463555	FALSE	TRUE	FALSE	0	2	2
ici-185,282	0.12 uM	0.0667112649088888	307.8	0.16010969764382005	0.0227472417375832	147.33333333333334	0.05853902050438441	BRD-K29133151-001-03-2	BRD-K29133151	thromboxane receptor antagonist	0.06671126490888883	0.02274724173758323	FALSE	FALSE	FALSE	0	0	0
ici-192605	0.12 uM	0.1309595043290649	402	0.2563688644941164	-0.0981054946257654	176.33333333333334	0	BRD-K59433843-001-01-7	BRD-K59433843	thromboxane receptor antagonist	0.13095950432906497	-0.09810549462576547	TRUE	FALSE	FALSE	2	0	2
idalopirdine	0.12 uM	0.0552329265786843	313.6	0.1470519529715716	0.1262364095281584	218	0.1677455995635751	BRD-K79102359-003-01-6	BRD-K79102359	Serotonin receptor antagonist	0.05523292657868438	0.12623640952815848	FALSE	FALSE	FALSE	1	0	1
idelalisib	0.12 uM	0.0811065034044103	294.2	0.1725968699819392	-0.0141651948530897	201	0	BRD-K60866521-001-07-1	BRD-K60866521	PI3K inhibitor	0.08110650340441032	-0.014165194853089782	TRUE	FALSE	FALSE	4	0	4
idoxuridin	0.12 uM	0.1002539648070834	325	0.20168620811720558	0.0481165502203739	258.3333333333333	0.11273740597721908	BRD-A85439007-001-01-6	BRD-A85439007	DNA synthesis inhibitor	0.10025396480708341	0.04811655022037396	TRUE	FALSE	FALSE	6	2	8
ifosfamide	0.12 uM	0.0623808106139146	349.4	0.16495698084263152	0.0305695749650897	331.6666666666667	0.1018183806999101	BRD-A67097164-001-18-7	BRD-A67097164	DNA alkylating agent	0.06238081061391465	0.030569574965089774	FALSE	FALSE	FALSE	1	2	3
iguratimod	0.12 uM	0.2183441910205759	407.6	0.33332788808283986	-0.0528381704030642	260.6666666666667	0	BRD-K15426076-001-01-2	BRD-K15426076	Cyclooxygenase inhibitor|NFkB pathway inhibitor	0.2183441910205759	-0.052838170403064204	TRUE	FALSE	FALSE	6	0	6
ilomastat	0.12 uM	0.0109269312673372	298	0.06375892405449901	-0.0498092889413994	202.66666666666666	0	BRD-K51662849-001-05-4	BRD-K51662849	Matrix metalloprotease inhibitor	0.010926931267337275	-0.04980928894139941	FALSE	FALSE	FALSE	1	0	1
imatinib	0.12 uM	0.0400998790476991	362.6	0.13473150876484702	0.0301933790383112	230	0.08426560634014792	BRD-K92723993-001-06-7	BRD-K92723993	PDGFR tyrosine kinase receptor inhibitor|Bcr-Abl kinase inhibitor|KIT inhibitor	0.04009987904769911	0.030193379038311263	FALSE	FALSE	FALSE	2	3	5
imexon	0.12 uM	0.0488129045364117	310	0.13744593946354242	-0.0708582424912862	193.66666666666666	0	BRD-A78195072-001-06-2	BRD-A78195072	Apoptosis stimulant|Ribonucleoside reductase inhibitor	0.04881290453641178	-0.07085824249128622	FALSE	FALSE	FALSE	0	1	1
imiloxan	0.12 uM	0.0491860937543781	305	0.1368531594804516	0.135127056542142	200.33333333333334	0.16637127297394363	BRD-A10903566-003-07-7	BRD-A10903566	Adrenergic receptor antagonist	0.0491860937543781	0.135127056542142	FALSE	FALSE	FALSE	2	1	3
imipramine	0.12 uM	0.0038146908010871	212	0.03177469155646826	-0.0031221415020454	228.33333333333334	0	BRD-K38436528-003-26-1	BRD-K38436528	Norepinephrine reputake inhibitor|Serotonin reuptake inhibitor	0.0038146908010871696	-0.0031221415020454718	FALSE	FALSE	FALSE	0	0	0
imiquimod	0.12 uM	0.0374988558566131	319.4	0.1222813448226598	-0.0568789412416818	278.3333333333333	0	BRD-K26657438-001-15-2	BRD-K26657438	Interferon inducer|TLR agonist	0.037498855856613146	-0.05687894124168186	FALSE	FALSE	FALSE	0	0	0
indacaterol	0.12 uM	0.0239627289454266	351.8	0.10258876393467412	0.0529335412805075	182.33333333333334	0.09934112711570235	BRD-K89208535-051-01-5	BRD-K89208535	Adrenergic receptor agonist	0.023962728945426698	0.05293354128050758	FALSE	FALSE	FALSE	2	1	3
indapamide	0.12 uM	0.0140726951348221	308.2	0.07358489912316593	-0.0463590039140001	185.66666666666666	0	BRD-A95869247-001-26-9	BRD-A95869247	Thiazide diuretic	0.014072695134822122	-0.046359003914000114	FALSE	FALSE	FALSE	0	0	0
indibulin	0.12 uM	0.2817859844770097	491.6	0.4158621295845466	0.056038707647967	385.6666666666667	0.14865539672806913	BRD-K74057757-001-01-9	BRD-K74057757	Tubulin inhibitor	0.28178598447700975	0.056038707647967034	TRUE	FALSE	FALSE	6	3	9
indinavir	0.12 uM	0.0315403322218797	285	0.10593495921821058	0.0025720471275713	184.66666666666666	0.022037599621878966	BRD-K33226500-001-01-0	BRD-K33226500	HIV protease inhibitor	0.031540332221879755	0.0025720471275713697	FALSE	FALSE	FALSE	2	0	2
indiplon	0.12 uM	0.0156636498641037	321.4	0.0792780869097733	0.0123019738953639	201	0.05028240038334472	BRD-K90948141-001-01-4	BRD-K90948141	Benzodiazepine receptor agonist|GABA receptor agonist	0.015663649864103787	0.012301973895363917	FALSE	FALSE	FALSE	1	0	1
indirubin	0.12 uM	0.1437532923309703	317.6	0.23874423248471222	0.1790385687707506	232.66666666666666	0.20638159060674835	BRD-K17894950-001-14-3	BRD-K17894950	CDK inhibitor|Glycogen synthase kinase inhibitor	0.14375329233097034	0.1790385687707506	TRUE	TRUE	TRUE	6	6	12
indobufen	0.12 uM	0.0705018469743244	302.4	0.16314541863554555	-0.0384490443664619	220	0	BRD-A16296925-001-01-3	BRD-A16296925	Cyclooxygenase inhibitor|Platelet aggregation inhibitor	0.07050184697432449	-0.03844904436646199	FALSE	FALSE	FALSE	1	0	1
indole	0.12 uM	0.0810251524746187	367.75	0.19287236735873564	0.1045139484739935	331.5	0.18821726861159216	BRD-K01815685-001-15-5	BRD-K01815685	Aryl hydrocarbon receptor agonist|Indoleamine 2,3-dioxygenase inhibitor	0.0810251524746187	0.10451394847399356	TRUE	FALSE	FALSE	5	0	5
indoprofen	0.12 uM	0.0384212922749306	189	0.09521395999133118	0.1672850730848419	207	0.18816738113083872	BRD-A44090213-001-25-6	BRD-A44090213	Cyclooxygenase inhibitor|Prostanoid receptor antagonist	0.03842129227493065	0.1672850730848419	FALSE	TRUE	FALSE	2	4	6
indoramin	0.12 uM	0.0599949330792868	319.8	0.1547676749419472	0.032336921188403	130.5	0.06568786741435904	BRD-K76953762-001-08-5	BRD-K76953762	Adrenergic receptor antagonist	0.0599949330792868	0.032336921188403055	FALSE	FALSE	FALSE	2	0	2
ingenol-mebutate	0.12 uM	0.717444112098032	743.2	0.8158881591730103	0.5683291826917655	504.3333333333333	0.5413640190880218	BRD-K93779381-001-01-9	BRD-K93779381	PKC activator	0.717444112098032	0.5683291826917655	TRUE	TRUE	TRUE	6	6	12
iniparib	0.12 uM	0.0858277176907917	375.4	0.20056015570479993	0.2216569307013836	322.6666666666667	0.27042589861002336	BRD-K11153516-001-05-5	BRD-K11153516	PARP inhibitor	0.08582771769079175	0.22165693070138365	TRUE	TRUE	TRUE	1	5	6
inosine	0.12 uM	0.0473919601744701	351.2	0.1441495634602656	-0.0073671145672007	230.33333333333334	0	BRD-A28787076-001-04-8	BRD-A28787076	Neurotrophic agent	0.04739196017447019	-0.00736711456720072	FALSE	FALSE	FALSE	0	0	0
inositol	0.12 uM	0.0712974586006892	314.4	0.1672869393586089	0.0670404903190852	317	0.14741062742857275	BRD-K52618540-001-09-9	BRD-K52618540	Insulin sensitizer	0.07129745860068928	0.06704049031908527	FALSE	FALSE	FALSE	1	1	2
iowh032	0.12 uM	0.0350563432243361	373.2	0.12780206338278216	0.256474859832091	255	0.2585967505675058	BRD-K84892605-001-01-1	BRD-K84892605	CFTR channel antagonist	0.035056343224336164	0.25647485983209106	FALSE	TRUE	FALSE	2	2	4
ipratropium	0.12 uM	0.0379886192757805	337.4	0.1264978183882599	0.0188344045360887	199.66666666666666	0.06200965335143563	BRD-A96060515-004-01-6	BRD-A96060515	Acetylcholine receptor antagonist	0.03798861927578058	0.01883440453608871	FALSE	FALSE	FALSE	0	0	0
ipriflavone	0.12 uM	0.0406521267057076	342	0.13174630092314293	0.0136622135569142	173.33333333333334	0.04920759638984664	BRD-K93618743-001-21-0	BRD-K93618743	Bone resorption inhibitor	0.04065212670570764	0.013662213556914254	FALSE	FALSE	FALSE	2	0	2
irinotecan	0.12 uM	0.0474092857743282	320.2	0.13766581560138078	0.101524935026976	204	0.14552312638331874	BRD-K08547377-394-03-5	BRD-K08547377	Topoisomerase inhibitor	0.04740928577432822	0.10152493502697608	FALSE	FALSE	FALSE	4	2	6
isbufylline	0.12 uM	0.0897597649135588	361.2	0.20118632889638227	0.0491870446065212	224	0.10614021089085783	BRD-K06762493-001-08-1	BRD-K06762493	Phosphodiesterase inhibitor	0.0897597649135588	0.049187044606521284	TRUE	FALSE	FALSE	2	0	2
isoconazole	0.12 uM	0.0039421577143284	312.2	0.03919829607263447	-0.0018396273915862	224.33333333333334	0	BRD-A93353767-008-02-2	BRD-A93353767	Fungal lanosterol demethylase inhibitor	0.003942157714328411	-0.0018396273915862343	FALSE	FALSE	FALSE	2	0	2
isofloxythepin	0.12 uM	0.0548245374391736	439.6	0.1734602915133922	0.0739734042603507	200.66666666666666	0.12319866267778004	BRD-A07704283-001-01-3	BRD-A07704283	Dopamine receptor antagonist	0.05482453743917361	0.07397340426035075	FALSE	FALSE	FALSE	3	1	4
isosorbide	0.12 uM	0.0233360652675427	290.2	0.09194884142283882	0.1565899332957621	228.66666666666666	0.1913435920673937	BRD-K82225283-001-03-1	BRD-K82225283	Nitric oxide stimulant	0.023336065267542755	0.15658993329576218	FALSE	FALSE	FALSE	0	1	1
isradipine	0.12 uM	0.0137671388009377	296	0.07132658693532269	0.1101821162856957	154.5	0.13193206781342265	BRD-A90799790-001-19-9	BRD-A90799790	Calcium channel blocker	0.013767138800937731	0.11018211628569571	FALSE	FALSE	FALSE	0	1	1
istaroxime	0.12 uM	0.0438259104112378	325.8	0.13351336914444642	0.2245024679157013	244.66666666666666	0.2369891890991488	BRD-K95412502-003-01-5	BRD-K95412502	ATPase inhibitor	0.04382591041123782	0.22450246791570133	FALSE	TRUE	FALSE	2	5	7
itopride	0.12 uM	0.0254705114554437	335.8	0.10333392380366511	-0.0497960233681057	297.3333333333333	0	BRD-K96740444-001-02-1	BRD-K96740444	Dopamine receptor antagonist	0.025470511455443788	-0.04979602336810576	FALSE	FALSE	FALSE	1	0	1
ivabradine	0.12 uM	0.0490820000560396	411.8	0.1588502998317931	-0.005764182148852	238	0	BRD-K31385749-003-01-3	BRD-K31385749	HCN channel antagonist|Potassium channel blocker|Sodium channel blocker	0.049082000056039674	-0.005764182148852032	FALSE	FALSE	FALSE	3	1	4
ivacaftor	0.12 uM	0.1035162912008368	281.2	0.1906319770362732	-0.0621426643144303	192.66666666666666	0	BRD-K52818472-001-02-2	BRD-K52818472	CFTR channel potentiator	0.10351629120083686	-0.06214266431443034	TRUE	FALSE	FALSE	6	0	6
ivermectin	0.12 uM	0.0617419583064809	362.6	0.16718135540609247	-0.1218508576398367	248	0	BRD-A48570745-001-02-9	BRD-A48570745	GABA receptor agonist	0.061741958306480986	-0.12185085763983677	FALSE	FALSE	FALSE	5	0	5
ixabepilone	0.12 uM	0.4308909841501116	688	0.6083614195920349	0.3064392689665655	321	0.31714312235894104	BRD-K03601870-001-01-2	BRD-K03601870	Microtubule stabilizing agent	0.4308909841501116	0.30643926896656554	TRUE	TRUE	TRUE	5	5	10
josamycin	0.12 uM	0.034994442732121	340.8	0.12202057747455762	-0.0696184492332977	274.3333333333333	0	BRD-K25837718-001-03-8	BRD-K25837718	Bacterial 50S ribosomal subunit inhibitor	0.03499444273212101	-0.06961844923329774	FALSE	FALSE	FALSE	3	0	3
kakonein	0.12 uM	0.1039827514546965	439.6	0.2388873959409149	-0.003572852550005	221	0	BRD-A07815743-001-01-1	BRD-A07815743	GABA receptor antagonist|Serotonin receptor antagonist	0.10398275145469658	-0.003572852550005087	TRUE	FALSE	FALSE	4	0	4
kbg	0.12 uM	0.0352404452352265	415.75	0.13524479634909206	-0.0421518161060681	274.75	0	BRD-A00376169-001-01-6	BRD-A00376169	Neprilysin inhibitor	0.03524044523522654	-0.04215181610606819	FALSE	FALSE	FALSE	0	1	1
kd-023	0.12 uM	0.0854809838699132	317	0.1839281188869893	0.0403521765316804	208.66666666666666	0.09278773944117794	BRD-K71164191-001-01-0	BRD-K71164191	ACAT inhibitor	0.08548098386991324	0.040352176531680405	TRUE	FALSE	FALSE	5	0	5
kd025	0.12 uM	0.0251844055591358	305.8	0.09805468180662977	0.13176829023971	518	0.26418059128177745	BRD-K88506063-001-01-8	BRD-K88506063	Rho associated kinase inhibitor	0.02518440555913587	0.13176829023971	FALSE	FALSE	FALSE	2	2	4
ketoconazole	0.12 uM	0.0740722047876563	358.4	0.18205196811899624	0.0118010912204365	221.66666666666666	0.05171801545457577	BRD-A38350138-001-04-9	BRD-A38350138	Sterol demethylase inhibitor	0.07407220478765633	0.011801091220436507	FALSE	FALSE	FALSE	4	1	5
ketoprofen	0.12 uM	-7.603066304276e-4	302	0	-0.0272288143755804	193	0	BRD-A97739905-001-26-5	BRD-A97739905	Cyclooxygenase inhibitor	-7.603066304276763e-4	-0.027228814375580414	FALSE	FALSE	FALSE	0	1	1
ketorolac	0.12 uM	-0.0352371178794586	168	0	0.1101718940228749	196.66666666666666	0.1488440090033462	BRD-A40639672-234-18-0	BRD-A40639672	Cyclooxygenase inhibitor	-0.03523711787945866	0.11017189402287499	FALSE	FALSE	FALSE	4	1	5
ketotifen	0.12 uM	0.0338182049557753	322.6	0.11670546662856095	0.0210814526379004	207.66666666666666	0.06690587196409636	BRD-K28936863-051-33-0	BRD-K28936863	Histamine receptor agonist|Leukotriene receptor antagonist|Phosphodiesterase inhibitor|Histamine receptor ligand	0.03381820495577535	0.021081452637900445	FALSE	FALSE	FALSE	0	1	1
kpt-330	0.12 uM	0.5262108306013991	466.4	0.5535322184340853	0.247600438049709	250.33333333333334	0.25174776180616637	BRD-K21361524-001-01-1	BRD-K21361524	exportin antagonist	0.5262108306013991	0.24760043804970905	TRUE	TRUE	TRUE	5	5	10
kw-2449	0.12 uM	0.1065702083741955	327	0.2085813748529168	-0.0148331651566087	184.33333333333334	0	BRD-K21718444-001-06-8	BRD-K21718444	Abl kinase inhibitor|Aurora kinase inhibitor|FLT3 inhibitor	0.10657020837419559	-0.014833165156608746	TRUE	FALSE	FALSE	6	3	9
kw-2478	0.12 uM	0.0874114806616417	190.5	0.14418346903035173	0.0030945258300145	148.33333333333334	0.02166441701673509	BRD-K41213548-001-02-0	BRD-K41213548	HSP inhibitor	0.08741148066164177	0.003094525830014562	TRUE	FALSE	FALSE	5	3	8
kx2-391	0.12 uM	0.5052573271876488	696	0.6625896869757679	0.3545130843924092	343.3333333333333	0.35278059793716987	BRD-K29968218-001-03-2	BRD-K29968218	SRC inhibitor|tubulin polymerization inhibitor	0.5052573271876488	0.3545130843924092	TRUE	TRUE	TRUE	6	5	11
l-citrulline	0.12 uM	0.1418364085105588	397.4	0.26527207605532416	0.0966735947841376	316.6666666666667	0.17692356504455406	BRD-A12237696-001-04-2	BRD-A12237696	nitric oxide stimulant	0.14183640851055881	0.0966735947841376	TRUE	FALSE	FALSE	4	2	6
l-ergothioneine	0.12 uM	0.0583959576713646	359.2	0.16182413658186814	0.6408349418632786	536.6666666666666	0.5930017502511379	BRD-K26341917-001-01-3	BRD-K26341917	free radical scavenger	0.058395957671364664	0.6408349418632786	FALSE	TRUE	FALSE	1	5	6
l-name	0.12 uM	0.0819817730953515	318	0.18040806790909839	0.1259742227579837	194.66666666666666	0.15834968819919423	BRD-K33141550-003-05-7	BRD-K33141550	nitric oxide synthase inhibitor	0.08198177309535151	0.12597422275798373	TRUE	FALSE	FALSE	1	0	1
labetalol	0.12 uM	0.0392786292695228	315	0.12428456042455434	0.0628477271620685	196.33333333333334	0.1123239534451073	BRD-A07440155-003-25-4	BRD-A07440155	Adrenergic receptor antagonist	0.039278629269522816	0.0628477271620685	FALSE	FALSE	FALSE	0	0	0
lacitol	0.12 uM	0.0608669571389877	290.8	0.14865233608572168	0.1170588558171363	228	0.1651962306097689	BRD-A34513497-002-02-3	BRD-A34513497	Osmosis stimulant	0.06086695713898774	0.11705885581713635	FALSE	FALSE	FALSE	0	0	0
lacosamide	0.12 uM	0.025279065911999	278.4	0.09373437081474227	-0.029042945645859	189	0	BRD-K68232650-001-02-2	BRD-K68232650	Collapsin response mediator protein inhibitor|Collapsin response mediator protein stimulant|Sodium channel blocker	0.025279065911999028	-0.029042945645859037	FALSE	FALSE	FALSE	0	0	0
lafutidine	0.12 uM	0.4233876918191412	632.2	0.5780695615041967	0.0289813311026725	246	0.08538022411540847	BRD-A67516570-001-02-8	BRD-A67516570	Histamine receptor antagonist	0.42338769181914127	0.0289813311026725	TRUE	FALSE	FALSE	6	0	6
lamivudine	0.12 uM	0.0344556095715766	311.5	0.1157557934717731	0.0230405722369123	232.25	0.07396990560074904	BRD-K02992638-001-11-8	BRD-K02992638	Nucleoside reverse transcriptase inhibitor	0.03445560957157667	0.023040572236912308	FALSE	FALSE	FALSE	0	0	0
lamotrigine	0.12 uM	0.0290115418382881	326.2	0.10869539008063311	-0.0013187617926044	273	0	BRD-K93460210-001-23-7	BRD-K93460210	Serotonin receptor antagonist|Sodium channel blocker	0.029011541838288173	-0.001318761792604484	FALSE	FALSE	FALSE	0	0	0
lapatinib	0.12 uM	0.1115517736557482	318.6	0.210641950520908	0.1012689553888486	511.6666666666667	0.2301771986575294	BRD-K19687926-379-07-4	BRD-K19687926	EGFR inhibitor|ErbB2 inhibitor	0.11155177365574827	0.10126895538884864	TRUE	FALSE	FALSE	5	2	7
lasalocid	0.12 uM	0.0763807125444815	378.4	0.18995518765459823	0.4699244507300024	399.6666666666667	0.4382213758384484	BRD-A72711497-236-03-8	BRD-A72711497	Bacterial permeability inducer	0.0763807125444815	0.4699244507300024	FALSE	TRUE	FALSE	3	6	9
latanoprost	0.12 uM	0.0467440364444693	305.6	0.13354373631848068	0.1334501917920678	179.33333333333334	0.156430230134206	BRD-K10961822-001-05-1	BRD-K10961822	Prostanoid receptor agonist	0.04674403644446935	0.13345019179206785	FALSE	FALSE	FALSE	1	1	2
lcl-161	0.12 uM	0.2380192075989801	358	0.32616042007884877	0.1157887061501714	280	0.18207180127655676	BRD-K08248804-001-01-8	BRD-K08248804	XIAP inhibitor	0.2380192075989801	0.11578870615017148	TRUE	FALSE	FALSE	6	2	8
ledipasvir	0.12 uM	0.0598838927960996	402.4	0.17344737843242758	0.145222192049227	278	0.20317462391084673	BRD-K05446112-001-01-8	BRD-K05446112	HCV inhibitor	0.05988389279609964	0.14522219204922704	FALSE	FALSE	FALSE	5	1	6
leflunomide	0.12 uM	0.1089615848020398	422.2	0.23965117467346897	0.0085030932216749	133	0.0340051631843314	BRD-K78692225-001-24-5	BRD-K78692225	Dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor	0.10896158480203985	0.008503093221674985	TRUE	FALSE	FALSE	6	1	7
lenalidomide	0.12 uM	0.0847925481240718	310.6	0.18132734846141058	0.1300786407045929	220	0.17105859791685002	BRD-A17883755-001-06-1	BRD-A17883755	Anticancer agent	0.08479254812407185	0.13007864070459296	TRUE	FALSE	FALSE	4	1	5
