broad_id	pert_iname	dose	moa	target
BRD-K09255212	clioquinol	0.12 uM	chelating agent	OPRK1
BRD-K09255212	clioquinol	0.37 uM	chelating agent	OPRK1
BRD-K09255212	clioquinol	1.11 uM	chelating agent	OPRK1
BRD-K09255212	clioquinol	3.33 uM	chelating agent	OPRK1
BRD-K09255212	clioquinol	10 uM	chelating agent	OPRK1
BRD-A26095496	clobetasol	0.04 uM	glucocorticoid receptor agonist	NR3C1|PLA2G1B
BRD-A26095496	clobetasol	0.12 uM	glucocorticoid receptor agonist	NR3C1|PLA2G1B
BRD-A26095496	clobetasol	0.37 uM	glucocorticoid receptor agonist	NR3C1|PLA2G1B
BRD-A26095496	clobetasol	1.11 uM	glucocorticoid receptor agonist	NR3C1|PLA2G1B
BRD-A26095496	clobetasol	3.33 uM	glucocorticoid receptor agonist	NR3C1|PLA2G1B
BRD-A26095496	clobetasol	10 uM	glucocorticoid receptor agonist	NR3C1|PLA2G1B
BRD-K34022604	clofarabine	0.04 uM	ribonucleoside reductase inhibitor	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B
BRD-K34022604	clofarabine	0.12 uM	ribonucleoside reductase inhibitor	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B
BRD-K34022604	clofarabine	0.37 uM	ribonucleoside reductase inhibitor	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B
BRD-K34022604	clofarabine	1.11 uM	ribonucleoside reductase inhibitor	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B
BRD-K34022604	clofarabine	3.33 uM	ribonucleoside reductase inhibitor	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B
BRD-K34022604	clofarabine	10 uM	ribonucleoside reductase inhibitor	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B
BRD-K19111024	clofibric-acid	0.04 uM	ppar receptor agonist	PPARA
BRD-K19111024	clofibric-acid	0.12 uM	ppar receptor agonist	PPARA
BRD-K19111024	clofibric-acid	0.37 uM	ppar receptor agonist	PPARA
BRD-K19111024	clofibric-acid	1.11 uM	ppar receptor agonist	PPARA
BRD-K19111024	clofibric-acid	3.33 uM	ppar receptor agonist	PPARA
BRD-K19111024	clofibric-acid	10 uM	ppar receptor agonist	PPARA
BRD-K02900412	clofoctol	0.04 uM	protein synthesis inhibitor	unknown
BRD-K02900412	clofoctol	0.12 uM	protein synthesis inhibitor	unknown
BRD-K02900412	clofoctol	0.37 uM	protein synthesis inhibitor	unknown
BRD-K02900412	clofoctol	1.11 uM	protein synthesis inhibitor	unknown
BRD-K02900412	clofoctol	3.33 uM	protein synthesis inhibitor	unknown
BRD-K02900412	clofoctol	10 uM	protein synthesis inhibitor	unknown
BRD-K29950728	clomifene	0.04 uM	estrogen receptor antagonist	ESR1
BRD-K29950728	clomifene	0.12 uM	estrogen receptor antagonist	ESR1
BRD-K29950728	clomifene	0.37 uM	estrogen receptor antagonist	ESR1
BRD-K29950728	clomifene	1.11 uM	estrogen receptor antagonist	ESR1
BRD-K29950728	clomifene	3.33 uM	estrogen receptor antagonist	ESR1
BRD-K29950728	clomifene	10 uM	estrogen receptor antagonist	ESR1
BRD-K98530306	clonidine	0.04 uM	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C
BRD-K98530306	clonidine	0.12 uM	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C
BRD-K98530306	clonidine	0.37 uM	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C
BRD-K98530306	clonidine	1.11 uM	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C
BRD-K98530306	clonidine	3.33 uM	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C
BRD-K98530306	clonidine	10 uM	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C
BRD-K70912147	co-102862	0.04 uM	sodium channel blocker	SCN4A|SCN9A
BRD-K70912147	co-102862	0.12 uM	sodium channel blocker	SCN4A|SCN9A
BRD-K70912147	co-102862	0.37 uM	sodium channel blocker	SCN4A|SCN9A
BRD-K70912147	co-102862	1.11 uM	sodium channel blocker	SCN4A|SCN9A
BRD-K70912147	co-102862	3.33 uM	sodium channel blocker	SCN4A|SCN9A
BRD-K70912147	co-102862	10 uM	sodium channel blocker	SCN4A|SCN9A
BRD-K03390685	cobimetinib	0.04 uM	mek inhibitor	MAP2K1
BRD-K03390685	cobimetinib	0.12 uM	mek inhibitor	MAP2K1
BRD-K03390685	cobimetinib	0.37 uM	mek inhibitor	MAP2K1
BRD-K03390685	cobimetinib	1.11 uM	mek inhibitor	MAP2K1
BRD-K03390685	cobimetinib	3.33 uM	mek inhibitor	MAP2K1
BRD-K03390685	cobimetinib	10 uM	mek inhibitor	MAP2K1
BRD-K00259736	colchicine	0.04 uM	microtubule inhibitor	GLRA1|GLRA2|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8
BRD-K00259736	colchicine	0.12 uM	microtubule inhibitor	GLRA1|GLRA2|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8
BRD-K00259736	colchicine	0.37 uM	microtubule inhibitor	GLRA1|GLRA2|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8
BRD-K00259736	colchicine	1.11 uM	microtubule inhibitor	GLRA1|GLRA2|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8
BRD-K00259736	colchicine	3.33 uM	microtubule inhibitor	GLRA1|GLRA2|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8
BRD-K00259736	colchicine	10 uM	microtubule inhibitor	GLRA1|GLRA2|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8
BRD-K37385792	conivaptan	0.04 uM	vasopressin receptor antagonist	AVPR1A|AVPR2
BRD-K37385792	conivaptan	0.12 uM	vasopressin receptor antagonist	AVPR1A|AVPR2
BRD-K37385792	conivaptan	0.37 uM	vasopressin receptor antagonist	AVPR1A|AVPR2
BRD-K37385792	conivaptan	1.11 uM	vasopressin receptor antagonist	AVPR1A|AVPR2
BRD-K37385792	conivaptan	3.33 uM	vasopressin receptor antagonist	AVPR1A|AVPR2
BRD-K37385792	conivaptan	10 uM	vasopressin receptor antagonist	AVPR1A|AVPR2
BRD-K65428967	cordycepin	0.04 uM	dna inhibitor	unknown
BRD-K65428967	cordycepin	0.12 uM	dna inhibitor	unknown
BRD-K65428967	cordycepin	0.37 uM	dna inhibitor	unknown
BRD-K65428967	cordycepin	1.11 uM	dna inhibitor	unknown
BRD-K65428967	cordycepin	3.33 uM	dna inhibitor	unknown
BRD-K65428967	cordycepin	10 uM	dna inhibitor	unknown
BRD-K09090949	cp-945,598	0.04 uM	cannabinoid receptor antagonist	CNR1
BRD-K09090949	cp-945,598	0.12 uM	cannabinoid receptor antagonist	CNR1
BRD-K09090949	cp-945,598	0.37 uM	cannabinoid receptor antagonist	CNR1
BRD-K09090949	cp-945,598	1.11 uM	cannabinoid receptor antagonist	CNR1
BRD-K09090949	cp-945,598	3.33 uM	cannabinoid receptor antagonist	CNR1
BRD-K09090949	cp-945,598	10 uM	cannabinoid receptor antagonist	CNR1
BRD-K11073688	cpi-1189	0.04 uM	tumor necrosis factor release inhibitor	TNF
BRD-K11073688	cpi-1189	0.12 uM	tumor necrosis factor release inhibitor	TNF
BRD-K11073688	cpi-1189	0.37 uM	tumor necrosis factor release inhibitor	TNF
BRD-K11073688	cpi-1189	1.11 uM	tumor necrosis factor release inhibitor	TNF
BRD-K11073688	cpi-1189	3.33 uM	tumor necrosis factor release inhibitor	TNF
BRD-K11073688	cpi-1189	10 uM	tumor necrosis factor release inhibitor	TNF
BRD-K20920669	cromoglicic-acid	0.04 uM	immunosuppressant	KCNMA1|S100P
BRD-K20920669	cromoglicic-acid	0.12 uM	immunosuppressant	KCNMA1|S100P
BRD-K20920669	cromoglicic-acid	0.37 uM	immunosuppressant	KCNMA1|S100P
BRD-K20920669	cromoglicic-acid	1.11 uM	immunosuppressant	KCNMA1|S100P
BRD-K20920669	cromoglicic-acid	3.33 uM	immunosuppressant	KCNMA1|S100P
BRD-K20920669	cromoglicic-acid	10 uM	immunosuppressant	KCNMA1|S100P
BRD-K40870905	ct-7758	0.04 uM	integrin antagonist	ITGA4
BRD-K40870905	ct-7758	0.12 uM	integrin antagonist	ITGA4
BRD-K40870905	ct-7758	0.37 uM	integrin antagonist	ITGA4
BRD-K40870905	ct-7758	1.11 uM	integrin antagonist	ITGA4
BRD-K40870905	ct-7758	3.33 uM	integrin antagonist	ITGA4
BRD-K40870905	ct-7758	10 uM	integrin antagonist	ITGA4
BRD-K12787259	cx-5461	0.04 uM	rna polymerase inhibitor	unknown
BRD-K12787259	cx-5461	0.12 uM	rna polymerase inhibitor	unknown
BRD-K12787259	cx-5461	0.37 uM	rna polymerase inhibitor	unknown
BRD-K12787259	cx-5461	1.11 uM	rna polymerase inhibitor	unknown
BRD-K12787259	cx-5461	3.33 uM	rna polymerase inhibitor	unknown
BRD-K12787259	cx-5461	10 uM	rna polymerase inhibitor	unknown
BRD-K25140590	cx516	0.04 uM	glutamate receptor modulator	unknown
BRD-K25140590	cx516	0.12 uM	glutamate receptor modulator	unknown
BRD-K25140590	cx516	0.37 uM	glutamate receptor modulator	unknown
BRD-K25140590	cx516	1.11 uM	glutamate receptor modulator	unknown
BRD-K25140590	cx516	3.33 uM	glutamate receptor modulator	unknown
BRD-K25140590	cx516	10 uM	glutamate receptor modulator	unknown
BRD-K79501723	cyclizine	0.04 uM	histamine receptor modulator	HRH1|SULT1E1
BRD-K79501723	cyclizine	0.12 uM	histamine receptor modulator	HRH1|SULT1E1
BRD-K79501723	cyclizine	0.37 uM	histamine receptor modulator	HRH1|SULT1E1
BRD-K79501723	cyclizine	1.11 uM	histamine receptor modulator	HRH1|SULT1E1
BRD-K79501723	cyclizine	3.33 uM	histamine receptor modulator	HRH1|SULT1E1
BRD-K79501723	cyclizine	10 uM	histamine receptor modulator	HRH1|SULT1E1
BRD-A69815203	cyclosporin-a	0.04 uM	calcineurin inhibitor	ABCB11|CAMLG|FPR1|PPIA|PPIF|PPP3CA|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3
BRD-A69815203	cyclosporin-a	0.12 uM	calcineurin inhibitor	ABCB11|CAMLG|FPR1|PPIA|PPIF|PPP3CA|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3
BRD-A69815203	cyclosporin-a	0.37 uM	calcineurin inhibitor	ABCB11|CAMLG|FPR1|PPIA|PPIF|PPP3CA|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3
BRD-A69815203	cyclosporin-a	1.11 uM	calcineurin inhibitor	ABCB11|CAMLG|FPR1|PPIA|PPIF|PPP3CA|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3
BRD-A69815203	cyclosporin-a	3.33 uM	calcineurin inhibitor	ABCB11|CAMLG|FPR1|PPIA|PPIF|PPP3CA|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3
BRD-A69815203	cyclosporin-a	10 uM	calcineurin inhibitor	ABCB11|CAMLG|FPR1|PPIA|PPIF|PPP3CA|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3
BRD-K28143534	cyproheptadine	0.04 uM	histamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HRH1|HTR2A|HTR2C|HTR6|HTR7
BRD-K28143534	cyproheptadine	0.12 uM	histamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HRH1|HTR2A|HTR2C|HTR6|HTR7
BRD-K28143534	cyproheptadine	0.37 uM	histamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HRH1|HTR2A|HTR2C|HTR6|HTR7
BRD-K28143534	cyproheptadine	1.11 uM	histamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HRH1|HTR2A|HTR2C|HTR6|HTR7
BRD-K28143534	cyproheptadine	3.33 uM	histamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HRH1|HTR2A|HTR2C|HTR6|HTR7
BRD-K28143534	cyproheptadine	10 uM	histamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HRH1|HTR2A|HTR2C|HTR6|HTR7
BRD-K23363278	cyt-997	0.04 uM	tubulin inhibitor	TUBB
BRD-K23363278	cyt-997	0.12 uM	tubulin inhibitor	TUBB
BRD-K23363278	cyt-997	0.37 uM	tubulin inhibitor	TUBB
BRD-K23363278	cyt-997	1.11 uM	tubulin inhibitor	TUBB
BRD-K23363278	cyt-997	3.33 uM	tubulin inhibitor	TUBB
BRD-K23363278	cyt-997	10 uM	tubulin inhibitor	TUBB
BRD-K87737963	cyt387	0.04 uM	jak inhibitor	JAK1|JAK2|JAK3
BRD-K87737963	cyt387	0.12 uM	jak inhibitor	JAK1|JAK2|JAK3
BRD-K87737963	cyt387	0.37 uM	jak inhibitor	JAK1|JAK2|JAK3
BRD-K87737963	cyt387	1.11 uM	jak inhibitor	JAK1|JAK2|JAK3
BRD-K87737963	cyt387	3.33 uM	jak inhibitor	JAK1|JAK2|JAK3
BRD-K87737963	cyt387	10 uM	jak inhibitor	JAK1|JAK2|JAK3
BRD-K33106058	cytarabine	0.04 uM	ribonucleotide reductase inhibitor	POLA1|POLB|POLD1|POLE
BRD-K33106058	cytarabine	0.12 uM	ribonucleotide reductase inhibitor	POLA1|POLB|POLD1|POLE
BRD-K33106058	cytarabine	0.37 uM	ribonucleotide reductase inhibitor	POLA1|POLB|POLD1|POLE
BRD-K33106058	cytarabine	1.11 uM	ribonucleotide reductase inhibitor	POLA1|POLB|POLD1|POLE
BRD-K33106058	cytarabine	3.33 uM	ribonucleotide reductase inhibitor	POLA1|POLB|POLD1|POLE
BRD-K33106058	cytarabine	10 uM	ribonucleotide reductase inhibitor	POLA1|POLB|POLD1|POLE
BRD-A55579717	cytisine	0.04 uM	acetylcholine receptor agonist	CHRNA2|CHRNA3|CHRNA4|CHRNA6|CHRNA7|CHRNB2|CHRNB4
BRD-A55579717	cytisine	0.12 uM	acetylcholine receptor agonist	CHRNA2|CHRNA3|CHRNA4|CHRNA6|CHRNA7|CHRNB2|CHRNB4
BRD-A55579717	cytisine	0.37 uM	acetylcholine receptor agonist	CHRNA2|CHRNA3|CHRNA4|CHRNA6|CHRNA7|CHRNB2|CHRNB4
BRD-A55579717	cytisine	1.11 uM	acetylcholine receptor agonist	CHRNA2|CHRNA3|CHRNA4|CHRNA6|CHRNA7|CHRNB2|CHRNB4
BRD-A55579717	cytisine	3.33 uM	acetylcholine receptor agonist	CHRNA2|CHRNA3|CHRNA4|CHRNA6|CHRNA7|CHRNB2|CHRNB4
BRD-A55579717	cytisine	10 uM	acetylcholine receptor agonist	CHRNA2|CHRNA3|CHRNA4|CHRNA6|CHRNA7|CHRNB2|CHRNB4
BRD-K09132007	d-4476	0.04 uM	tgf beta receptor inhibitor	CSNK1A1|CSNK1D|TGFB1
BRD-K09132007	d-4476	0.12 uM	tgf beta receptor inhibitor	CSNK1A1|CSNK1D|TGFB1
BRD-K09132007	d-4476	0.37 uM	tgf beta receptor inhibitor	CSNK1A1|CSNK1D|TGFB1
BRD-K09132007	d-4476	1.11 uM	tgf beta receptor inhibitor	CSNK1A1|CSNK1D|TGFB1
BRD-K09132007	d-4476	3.33 uM	tgf beta receptor inhibitor	CSNK1A1|CSNK1D|TGFB1
BRD-K09132007	d-4476	10 uM	tgf beta receptor inhibitor	CSNK1A1|CSNK1D|TGFB1
BRD-K71822263	d-serine	0.04 uM	glutamate receptor agonist	GLRA1|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|SERPINB3
BRD-K71822263	d-serine	0.12 uM	glutamate receptor agonist	GLRA1|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|SERPINB3
BRD-K71822263	d-serine	0.37 uM	glutamate receptor agonist	GLRA1|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|SERPINB3
BRD-K71822263	d-serine	1.11 uM	glutamate receptor agonist	GLRA1|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|SERPINB3
BRD-K71822263	d-serine	3.33 uM	glutamate receptor agonist	GLRA1|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|SERPINB3
BRD-K71822263	d-serine	10 uM	glutamate receptor agonist	GLRA1|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|SERPINB3
BRD-K09951645	dabrafenib	0.04 uM	raf inhibitor	BRAF|LIMK1|NEK11|RAF1|SIK1
BRD-K09951645	dabrafenib	0.12 uM	raf inhibitor	BRAF|LIMK1|NEK11|RAF1|SIK1
BRD-K09951645	dabrafenib	0.37 uM	raf inhibitor	BRAF|LIMK1|NEK11|RAF1|SIK1
BRD-K09951645	dabrafenib	1.11 uM	raf inhibitor	BRAF|LIMK1|NEK11|RAF1|SIK1
BRD-K09951645	dabrafenib	3.33 uM	raf inhibitor	BRAF|LIMK1|NEK11|RAF1|SIK1
BRD-K09951645	dabrafenib	10 uM	raf inhibitor	BRAF|LIMK1|NEK11|RAF1|SIK1
BRD-K35520305	dacarbazine	0.04 uM	dna alkylating agent	PGD|POLA2
BRD-K35520305	dacarbazine	0.12 uM	dna alkylating agent	PGD|POLA2
BRD-K35520305	dacarbazine	0.37 uM	dna alkylating agent	PGD|POLA2
BRD-K35520305	dacarbazine	1.11 uM	dna alkylating agent	PGD|POLA2
BRD-K35520305	dacarbazine	3.33 uM	dna alkylating agent	PGD|POLA2
BRD-K35520305	dacarbazine	10 uM	dna alkylating agent	PGD|POLA2
BRD-K56957086	dacinostat	0.04 uM	hdac inhibitor	HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
BRD-K56957086	dacinostat	0.12 uM	hdac inhibitor	HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
BRD-K56957086	dacinostat	0.37 uM	hdac inhibitor	HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
BRD-K56957086	dacinostat	1.11 uM	hdac inhibitor	HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
BRD-K56957086	dacinostat	3.33 uM	hdac inhibitor	HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
BRD-K56957086	dacinostat	10 uM	hdac inhibitor	HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
BRD-K57169635	dacomitinib	0.04 uM	egfr inhibitor	EGFR|ERBB2|ERBB4
BRD-K57169635	dacomitinib	0.12 uM	egfr inhibitor	EGFR|ERBB2|ERBB4
BRD-K57169635	dacomitinib	0.37 uM	egfr inhibitor	EGFR|ERBB2|ERBB4
BRD-K57169635	dacomitinib	1.11 uM	egfr inhibitor	EGFR|ERBB2|ERBB4
BRD-K57169635	dacomitinib	3.33 uM	egfr inhibitor	EGFR|ERBB2|ERBB4
BRD-K57169635	dacomitinib	10 uM	egfr inhibitor	EGFR|ERBB2|ERBB4
BRD-K81272440	dantrolene	0.04 uM	calcium channel blocker	RYR1|RYR3
BRD-K81272440	dantrolene	0.12 uM	calcium channel blocker	RYR1|RYR3
BRD-K81272440	dantrolene	0.37 uM	calcium channel blocker	RYR1|RYR3
BRD-K81272440	dantrolene	1.11 uM	calcium channel blocker	RYR1|RYR3
BRD-K81272440	dantrolene	3.33 uM	calcium channel blocker	RYR1|RYR3
BRD-K81272440	dantrolene	10 uM	calcium channel blocker	RYR1|RYR3
BRD-K46604138	dapagliflozin	0.04 uM	sodium/glucose cotransporter inhibitor	SLC5A1|SLC5A2
BRD-K46604138	dapagliflozin	0.12 uM	sodium/glucose cotransporter inhibitor	SLC5A1|SLC5A2
BRD-K46604138	dapagliflozin	0.37 uM	sodium/glucose cotransporter inhibitor	SLC5A1|SLC5A2
BRD-K46604138	dapagliflozin	1.11 uM	sodium/glucose cotransporter inhibitor	SLC5A1|SLC5A2
BRD-K46604138	dapagliflozin	3.33 uM	sodium/glucose cotransporter inhibitor	SLC5A1|SLC5A2
BRD-K46604138	dapagliflozin	10 uM	sodium/glucose cotransporter inhibitor	SLC5A1|SLC5A2
BRD-K12885236	dapivirine	0.04 uM	non-nucleoside reverse transcriptase inhibitor	CYP3A4|CYP3A5
BRD-K12885236	dapivirine	0.12 uM	non-nucleoside reverse transcriptase inhibitor	CYP3A4|CYP3A5
BRD-K12885236	dapivirine	0.37 uM	non-nucleoside reverse transcriptase inhibitor	CYP3A4|CYP3A5
BRD-K12885236	dapivirine	1.11 uM	non-nucleoside reverse transcriptase inhibitor	CYP3A4|CYP3A5
BRD-K12885236	dapivirine	3.33 uM	non-nucleoside reverse transcriptase inhibitor	CYP3A4|CYP3A5
BRD-K12885236	dapivirine	10 uM	non-nucleoside reverse transcriptase inhibitor	CYP3A4|CYP3A5
BRD-K62363391	dapsone	0.04 uM	bacterial antifolate	DHFR
BRD-K62363391	dapsone	0.12 uM	bacterial antifolate	DHFR
BRD-K62363391	dapsone	0.37 uM	bacterial antifolate	DHFR
BRD-K62363391	dapsone	1.11 uM	bacterial antifolate	DHFR
BRD-K62363391	dapsone	3.33 uM	bacterial antifolate	DHFR
BRD-K62363391	dapsone	10 uM	bacterial antifolate	DHFR
BRD-K95773607	darifenacin	0.04 uM	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5
BRD-K95773607	darifenacin	0.12 uM	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5
BRD-K95773607	darifenacin	0.37 uM	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5
BRD-K95773607	darifenacin	1.11 uM	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5
BRD-K95773607	darifenacin	3.33 uM	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5
BRD-K95773607	darifenacin	10 uM	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5
BRD-K84986517	darunavir	0.04 uM	hiv protease inhibitor	CYP3A4
BRD-K84986517	darunavir	0.12 uM	hiv protease inhibitor	CYP3A4
BRD-K84986517	darunavir	0.37 uM	hiv protease inhibitor	CYP3A4
BRD-K84986517	darunavir	1.11 uM	hiv protease inhibitor	CYP3A4
BRD-K84986517	darunavir	3.33 uM	hiv protease inhibitor	CYP3A4
BRD-K84986517	darunavir	10 uM	hiv protease inhibitor	CYP3A4
BRD-K02943813	dasabuvir	0.04 uM	hcv inhibitor	unknown
BRD-K02943813	dasabuvir	0.12 uM	hcv inhibitor	unknown
BRD-K02943813	dasabuvir	0.37 uM	hcv inhibitor	unknown
BRD-K02943813	dasabuvir	1.11 uM	hcv inhibitor	unknown
BRD-K02943813	dasabuvir	3.33 uM	hcv inhibitor	unknown
BRD-K02943813	dasabuvir	10 uM	hcv inhibitor	unknown
BRD-K82767007	dazoxiben	0.04 uM	thromboxane synthase inhibitor	TBXAS1
BRD-K82767007	dazoxiben	0.12 uM	thromboxane synthase inhibitor	TBXAS1
BRD-K82767007	dazoxiben	0.37 uM	thromboxane synthase inhibitor	TBXAS1
BRD-K82767007	dazoxiben	1.11 uM	thromboxane synthase inhibitor	TBXAS1
BRD-K82767007	dazoxiben	3.33 uM	thromboxane synthase inhibitor	TBXAS1
BRD-K82767007	dazoxiben	10 uM	thromboxane synthase inhibitor	TBXAS1
BRD-K79254416	decitabine	0.04 uM	dna methyltransferase inhibitor	DNMT1|DNMT3A
BRD-K79254416	decitabine	0.12 uM	dna methyltransferase inhibitor	DNMT1|DNMT3A
BRD-K79254416	decitabine	0.37 uM	dna methyltransferase inhibitor	DNMT1|DNMT3A
BRD-K79254416	decitabine	1.11 uM	dna methyltransferase inhibitor	DNMT1|DNMT3A
BRD-K79254416	decitabine	3.33 uM	dna methyltransferase inhibitor	DNMT1|DNMT3A
BRD-K79254416	decitabine	10 uM	dna methyltransferase inhibitor	DNMT1|DNMT3A
BRD-K43578482	defactinib	0.04 uM	focal adhesion kinase inhibitor	PTK2
BRD-K43578482	defactinib	0.12 uM	focal adhesion kinase inhibitor	PTK2
BRD-K43578482	defactinib	0.37 uM	focal adhesion kinase inhibitor	PTK2
BRD-K43578482	defactinib	1.11 uM	focal adhesion kinase inhibitor	PTK2
BRD-K43578482	defactinib	3.33 uM	focal adhesion kinase inhibitor	PTK2
BRD-K43578482	defactinib	10 uM	focal adhesion kinase inhibitor	PTK2
BRD-K97010173	deferasirox	0.04 uM	chelating agent	CYP3A4
BRD-K97010173	deferasirox	0.12 uM	chelating agent	CYP3A4
BRD-K97010173	deferasirox	0.37 uM	chelating agent	CYP3A4
BRD-K97010173	deferasirox	1.11 uM	chelating agent	CYP3A4
BRD-K97010173	deferasirox	3.33 uM	chelating agent	CYP3A4
BRD-K97010173	deferasirox	10 uM	chelating agent	CYP3A4
BRD-K06878038	deferiprone	0.04 uM	chelating agent	UGT1A6
BRD-K06878038	deferiprone	0.12 uM	chelating agent	UGT1A6
BRD-K06878038	deferiprone	0.37 uM	chelating agent	UGT1A6
BRD-K06878038	deferiprone	1.11 uM	chelating agent	UGT1A6
BRD-K06878038	deferiprone	3.33 uM	chelating agent	UGT1A6
BRD-K06878038	deferiprone	10 uM	chelating agent	UGT1A6
BRD-K09078998	deforolimus	0.04 uM	mtor inhibitor	MTOR
BRD-K09078998	deforolimus	0.12 uM	mtor inhibitor	MTOR
BRD-K09078998	deforolimus	0.37 uM	mtor inhibitor	MTOR
BRD-K09078998	deforolimus	1.11 uM	mtor inhibitor	MTOR
BRD-K09078998	deforolimus	3.33 uM	mtor inhibitor	MTOR
BRD-K09078998	deforolimus	10 uM	mtor inhibitor	MTOR
BRD-K85833139	dehydroepiandrosterone	0.04 uM	protein synthesis stimulant	ESR1|ESR2|G6PD|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HSD17B1|NR1I2|NR1I3|PPARA|SIGMAR1|SULT2A1|SULT2B1
