compound	no_of_replicates	dose	p_value	matching_score	assay	normalization	category
diminazene-aceturate	2	0.12 uM	0.32	0.0404843806199614	L1000	non_spherized	all_data
dinaciclib	3	0.12 uM	0.0	0.4322917577311835	L1000	non_spherized	all_data
diosmin	3	0.12 uM	0.066	0.0896404603769166	L1000	non_spherized	all_data
diphenidol	3	0.12 uM	0.064	0.0904764682688556	L1000	non_spherized	all_data
dipraglurant	2	0.12 uM	0.088	0.1186618870473027	L1000	non_spherized	all_data
disopyramide	3	0.12 uM	0.014	0.160138389139919	L1000	non_spherized	all_data
disulfiram	3	0.12 uM	0.614	-0.0119167869212227	L1000	non_spherized	all_data
dmp-777	3	0.12 uM	0.07	0.0848395623966036	L1000	non_spherized	all_data
docetaxel	3	0.12 uM	0.002	0.244012047403855	L1000	non_spherized	all_data
dofequidar	3	0.12 uM	0.398	0.0148187207296081	L1000	non_spherized	all_data
donepezil	2	0.12 uM	0.123	0.1016964254249268	L1000	non_spherized	all_data
donitriptan	3	0.12 uM	0.801	-0.0427313824392134	L1000	non_spherized	all_data
dopamine	3	0.12 uM	0.453	0.0077252396440999	L1000	non_spherized	all_data
doramapimod	2	0.12 uM	0.086	0.1203100638939529	L1000	non_spherized	all_data
dorzolamide	3	0.12 uM	0.952	-0.1071682021733536	L1000	non_spherized	all_data
doxapram	3	0.12 uM	0.058	0.0932405632467474	L1000	non_spherized	all_data
doxazosin	2	0.12 uM	0.327	0.0377714302580179	L1000	non_spherized	all_data
doxepin	2	0.12 uM	0.431	0.0186842969250892	L1000	non_spherized	all_data
doxifluridine	2	0.12 uM	0.182	0.0731180023341596	L1000	non_spherized	all_data
doxofylline	3	0.12 uM	0.331	0.0224841576285907	L1000	non_spherized	all_data
doxorubicin	3	0.12 uM	0.0	0.5681066063756359	L1000	non_spherized	all_data
doxycycline-hyclate	2	0.12 uM	0.041	0.1572550967991654	L1000	non_spherized	all_data
dpcpx	3	0.12 uM	0.185	0.0462949281174533	L1000	non_spherized	all_data
dpi-201106	3	0.12 uM	0.301	0.0270666751241889	L1000	non_spherized	all_data
dronedarone	3	0.12 uM	0.327	0.0231135999125782	L1000	non_spherized	all_data
droperidol	3	0.12 uM	0.242	0.0361751408372088	L1000	non_spherized	all_data
drospirenone	3	0.12 uM	0.179	0.0479024222017064	L1000	non_spherized	all_data
du-728	3	0.12 uM	0.769	-0.0354962407633437	L1000	non_spherized	all_data
duloxetine	3	0.12 uM	0.43	0.0111778572331823	L1000	non_spherized	all_data
dutasteride	3	0.12 uM	0.115	0.0662064152628291	L1000	non_spherized	all_data
e-2012	3	0.12 uM	0.021	0.1439278544374689	L1000	non_spherized	all_data
ebselen	3	0.12 uM	0.652	-0.0169210337720725	L1000	non_spherized	all_data
econazole	3	0.12 uM	0.423	0.0123315382277172	L1000	non_spherized	all_data
edoxaban	3	0.12 uM	0.336	0.0221546703145161	L1000	non_spherized	all_data
edoxudine	3	0.12 uM	0.23	0.0382845546478553	L1000	non_spherized	all_data
efaproxiral	3	0.12 uM	0.565	-0.0047477525533617	L1000	non_spherized	all_data
efavirenz	3	0.12 uM	0.295	0.0278712974585723	L1000	non_spherized	all_data
eflornithine	3	0.12 uM	0.171	0.0493868700945416	L1000	non_spherized	all_data
elesclomol	3	0.12 uM	0.02	0.1482903660763661	L1000	non_spherized	all_data
emd-53998	3	0.12 uM	0.069	0.0857420761247332	L1000	non_spherized	all_data
emedastine	2	0.12 uM	0.611	-0.0126034933796619	L1000	non_spherized	all_data
emtricitabine	3	0.12 uM	0.236	0.0371617357749581	L1000	non_spherized	all_data
enalapril	3	0.12 uM	0.212	0.0410807229379773	L1000	non_spherized	all_data
enoxacin	2	0.12 uM	0.554	-0.0036018165457564	L1000	non_spherized	all_data
entecavir	2	0.12 uM	0.135	0.0963308493313417	L1000	non_spherized	all_data
enzalutamide	3	0.12 uM	0.066	0.0866968868575634	L1000	non_spherized	all_data
eperezolid	3	0.12 uM	0.051	0.100048952289786	L1000	non_spherized	all_data
epinastine	3	0.12 uM	0.051	0.0998901998490336	L1000	non_spherized	all_data
epinephrine	3	0.12 uM	0.402	0.0145695115564603	L1000	non_spherized	all_data
epirizole	3	0.12 uM	0.627	-0.0136478253247007	L1000	non_spherized	all_data
epirubicin	3	0.12 uM	0.002	0.2367858623460276	L1000	non_spherized	all_data
epitiostanol	4	0.12 uM	0.051	0.0792970466742053	L1000	non_spherized	all_data
epothilone-b	3	0.12 uM	0.004	0.2311806867182821	L1000	non_spherized	all_data
equol	3	0.12 uM	0.191	0.0448093546532571	L1000	non_spherized	all_data
ercalcitriol	3	0.12 uM	0.109	0.0688034433022707	L1000	non_spherized	all_data
erlotinib	3	0.12 uM	0.12	0.0640123016244771	L1000	non_spherized	all_data
erteberel	3	0.12 uM	0.542	-0.0028789878558669	L1000	non_spherized	all_data
erythromycin	6	0.12 uM	0.135	0.0313038173557193	L1000	non_spherized	all_data
escitalopram	3	0.12 uM	0.123	0.0633800215011427	L1000	non_spherized	all_data
esmolol	3	0.12 uM	0.355	0.0195304068755509	L1000	non_spherized	all_data
estramustine	3	0.12 uM	0.138	0.058705415768833	L1000	non_spherized	all_data
estrone	3	0.12 uM	0.31	0.0255264895160773	L1000	non_spherized	all_data
etacrynic-acid	3	0.12 uM	0.508	0.0012067630994961	L1000	non_spherized	all_data
etanidazole	2	0.12 uM	0.288	0.0477642333066161	L1000	non_spherized	all_data
etazolate	3	0.12 uM	0.092	0.0749577846149211	L1000	non_spherized	all_data
ethinyl-estradiol	3	0.12 uM	0.062	0.091205004155881	L1000	non_spherized	all_data
ethylenediaminetetraacetic-acid	3	0.12 uM	0.453	0.0079067942056559	L1000	non_spherized	all_data
etizolam	3	0.12 uM	0.021	0.1358531508864391	L1000	non_spherized	all_data
etodolac	3	0.12 uM	0.14	0.056983351127338	L1000	non_spherized	all_data
etofylline-clofibrate	3	0.12 uM	0.441	0.0096409841234445	L1000	non_spherized	all_data
etomidate	3	0.12 uM	0.386	0.0158119234293709	L1000	non_spherized	all_data
etomoxir	3	0.12 uM	0.316	0.0241593094759629	L1000	non_spherized	all_data
etoricoxib	3	0.12 uM	0.777	-0.0377656006783843	L1000	non_spherized	all_data
etravirine	3	0.12 uM	0.31	0.0255117147184628	L1000	non_spherized	all_data
eugenol	3	0.12 uM	0.69	-0.0236513744248635	L1000	non_spherized	all_data
everolimus	2	0.12 uM	0.005	0.3285415597046737	L1000	non_spherized	all_data
evp-6124	3	0.12 uM	0.215	0.0407611914006511	L1000	non_spherized	all_data
exalamide	3	0.12 uM	0.43	0.0111312408556951	L1000	non_spherized	all_data
exherin	2	0.12 uM	0.281	0.0493159892416895	L1000	non_spherized	all_data
fadrozole	3	0.12 uM	0.327	0.022911403758671	L1000	non_spherized	all_data
famciclovir	3	0.12 uM	0.283	0.0303270329645923	L1000	non_spherized	all_data
famotidine	3	0.12 uM	0.158	0.0522901438069073	L1000	non_spherized	all_data
faropenem	3	0.12 uM	0.066	0.08797865942022	L1000	non_spherized	all_data
fasudil	2	0.12 uM	0.152	0.0878098909404811	L1000	non_spherized	all_data
favipiravir	3	0.12 uM	0.133	0.0604611634533587	L1000	non_spherized	all_data
febuxostat	2	0.12 uM	0.132	0.097936748328195	L1000	non_spherized	all_data
felodipine	3	0.12 uM	0.263	0.0329880399665897	L1000	non_spherized	all_data
fenobam	2	0.12 uM	0.328	0.0372640451422801	L1000	non_spherized	all_data
fenoterol	3	0.12 uM	0.152	0.0542197901432547	L1000	non_spherized	all_data
fenticonazole	3	0.12 uM	0.476	0.0043255032581702	L1000	non_spherized	all_data
fexofenadine	3	0.12 uM	0.066	0.0887779494762897	L1000	non_spherized	all_data
fiacitabine	3	0.12 uM	0.327	0.0230374638993409	L1000	non_spherized	all_data
fidarestat	3	0.12 uM	0.111	0.0682401135962464	L1000	non_spherized	all_data
fidaxomicin	2	0.12 uM	0.35	0.0339669363454325	L1000	non_spherized	all_data
filgotinib	3	0.12 uM	0.192	0.0446669579652968	L1000	non_spherized	all_data
fipronil	2	0.12 uM	0.455	0.0133619064948293	L1000	non_spherized	all_data
firategrast	3	0.12 uM	0.428	0.0115678966650103	L1000	non_spherized	all_data
flavoxate	2	0.12 uM	0.522	0.0023899030076117	L1000	non_spherized	all_data
flecainide	3	0.12 uM	0.306	0.0265670999146327	L1000	non_spherized	all_data
fluconazole	3	0.12 uM	0.31	0.025655097423525	L1000	non_spherized	all_data
fludarabine-phosphate	3	0.12 uM	0.178	0.0481431325918569	L1000	non_spherized	all_data
fludroxycortide	3	0.12 uM	0.016	0.1541386073301578	L1000	non_spherized	all_data
flumatinib	3	0.12 uM	0.367	0.0183420646669132	L1000	non_spherized	all_data
flumazenil	3	0.12 uM	0.186	0.0462492798412984	L1000	non_spherized	all_data
fluorometholone	2	0.12 uM	0.0	0.4806955615802465	L1000	non_spherized	all_data
fluorouracil	3	0.12 uM	0.181	0.047262870198479	L1000	non_spherized	all_data
fluphenazine	3	0.12 uM	0.308	0.026061483966336	L1000	non_spherized	all_data
fluspirilene	2	0.12 uM	0.172	0.0790245125909778	L1000	non_spherized	all_data
fluticasone	3	0.12 uM	0.0	0.3782735000867014	L1000	non_spherized	all_data
flutrimazole	3	0.12 uM	0.037	0.1105011968352359	L1000	non_spherized	all_data
fluvoxamine	3	0.12 uM	0.306	0.0265908443720115	L1000	non_spherized	all_data
folic-acid	3	0.12 uM	0.367	0.0183327497865709	L1000	non_spherized	all_data
fomepizole	3	0.12 uM	0.467	0.0064149534528876	L1000	non_spherized	all_data
fomocaine	3	0.12 uM	0.021	0.143294032977345	L1000	non_spherized	all_data
formestane	3	0.12 uM	0.066	0.0871681021061806	L1000	non_spherized	all_data
formoterol	2	0.12 uM	0.254	0.0551925016949409	L1000	non_spherized	all_data
forskolin	3	0.12 uM	0.035	0.1153833792945382	L1000	non_spherized	all_data
fosfomycin	2	0.12 uM	0.154	0.0860519885222638	L1000	non_spherized	all_data
fostamatinib	3	0.12 uM	0.597	-0.0095072784957216	L1000	non_spherized	all_data
fpl-62064	3	0.12 uM	0.764	-0.0346573331349533	L1000	non_spherized	all_data
ftorafur	3	0.12 uM	0.007	0.1929161907741142	L1000	non_spherized	all_data
fulvestrant	4	0.12 uM	0.144	0.0453316158318781	L1000	non_spherized	all_data
fusidic-acid	3	0.12 uM	0.432	0.0109837585706484	L1000	non_spherized	all_data
gabapentin	3	0.12 uM	0.083	0.0781422637528628	L1000	non_spherized	all_data
ganaxolone	3	0.12 uM	0.089	0.0760190697241315	L1000	non_spherized	all_data
gatifloxacin	3	0.12 uM	0.045	0.1042913125663789	L1000	non_spherized	all_data
gdc-0068	2	0.12 uM	0.147	0.0911254397484507	L1000	non_spherized	all_data
gdc-0152	3	0.12 uM	0.107	0.0694989808687886	L1000	non_spherized	all_data
gdc-0199	3	0.12 uM	0.443	0.0093782666018941	L1000	non_spherized	all_data
gdc-0834	3	0.12 uM	0.288	0.0292707218584119	L1000	non_spherized	all_data
gefitinib	3	0.12 uM	0.199	0.0438874624179579	L1000	non_spherized	all_data
gemcitabine	3	0.12 uM	0.0	0.6010299506431157	L1000	non_spherized	all_data
gemfibrozil	3	0.12 uM	0.288	0.0289401948860255	L1000	non_spherized	all_data
gemifloxacin	3	0.12 uM	0.445	0.009251247295493	L1000	non_spherized	all_data
genz-644282	3	0.12 uM	0.0	0.5195451576211242	L1000	non_spherized	all_data
gimeracil	3	0.12 uM	0.066	0.0879987899997524	L1000	non_spherized	all_data
ginkgolide-b	3	0.12 uM	0.058	0.0940412870192468	L1000	non_spherized	all_data
glasdegib	3	0.12 uM	0.094	0.0737981885650116	L1000	non_spherized	all_data
glimepiride	3	0.12 uM	0.184	0.046706027243837	L1000	non_spherized	all_data
glipizide	3	0.12 uM	0.457	0.007569279121861	L1000	non_spherized	all_data
gliquidone	3	0.12 uM	0.013	0.1675393489738349	L1000	non_spherized	all_data
glycitein	3	0.12 uM	0.503	0.0015265191453842	L1000	non_spherized	all_data
glycopyrrolate	3	0.12 uM	0.411	0.0134977123915631	L1000	non_spherized	all_data
golvatinib	3	0.12 uM	0.408	0.0142434459566779	L1000	non_spherized	all_data
goserelin-acetate	3	0.12 uM	0.412	0.0134331139011961	L1000	non_spherized	all_data
granisetron	2	0.12 uM	0.545	-0.0018409417760845	L1000	non_spherized	all_data
grazoprevir	3	0.12 uM	0.415	0.0133127971797449	L1000	non_spherized	all_data
griseofulvin	3	0.12 uM	0.152	0.0540103779272587	L1000	non_spherized	all_data
gsk1292263	2	0.12 uM	0.162	0.0830119322581788	L1000	non_spherized	all_data
gsk256066	3	0.12 uM	0.27	0.0322340469459054	L1000	non_spherized	all_data
gsk2636771	2	0.12 uM	0.168	0.0802909804791245	L1000	non_spherized	all_data
guanabenz	3	0.12 uM	0.535	-0.0021780189330037	L1000	non_spherized	all_data
guanadrel	3	0.12 uM	0.668	-0.0201933828461309	L1000	non_spherized	all_data
guanethidine	2	0.12 uM	0.0	0.4264593415587681	L1000	non_spherized	all_data
gw842166	3	0.12 uM	0.3	0.0271748854530045	L1000	non_spherized	all_data
halcinonide	3	0.12 uM	0.0	0.3883947667105863	L1000	non_spherized	all_data
haloperidol	3	0.12 uM	0.045	0.1043909005730398	L1000	non_spherized	all_data
hc-030031	3	0.12 uM	0.386	0.0156400389300351	L1000	non_spherized	all_data
hesperidin	3	0.12 uM	0.104	0.0706292015553731	L1000	non_spherized	all_data
hexachlorophene	3	0.12 uM	0.016	0.1526432000151741	L1000	non_spherized	all_data
histamine	4	0.12 uM	0.475	0.0056473369608239	L1000	non_spherized	all_data
homochlorcyclizine	3	0.12 uM	0.142	0.0566401200940444	L1000	non_spherized	all_data
homoharringtonine	2	0.12 uM	0.0	0.6101137475402765	L1000	non_spherized	all_data
hydrocortisone	2	0.12 uM	0.042	0.155085945748492	L1000	non_spherized	all_data
hydroxyurea	3	0.12 uM	0.104	0.0704433685245428	L1000	non_spherized	all_data
hymecromone	2	0.12 uM	0.28	0.0498364458663415	L1000	non_spherized	all_data
hypericin	3	0.12 uM	0.496	0.0023280569922603	L1000	non_spherized	all_data
ib-meca	3	0.12 uM	0.689	-0.0235257581231227	L1000	non_spherized	all_data
ibrutinib	3	0.12 uM	0.083	0.07868228526092	L1000	non_spherized	all_data
ibudilast	3	0.12 uM	0.441	0.009487997378129	L1000	non_spherized	all_data
ibuprofen	3	0.12 uM	0.437	0.0103195266184151	L1000	non_spherized	all_data
ibutamoren	3	0.12 uM	0.306	0.0265189748266209	L1000	non_spherized	all_data
ici-162846	3	0.12 uM	0.152	0.0533714234725121	L1000	non_spherized	all_data
ici-185,282	3	0.12 uM	0.472	0.0051249974386919	L1000	non_spherized	all_data
ici-192605	3	0.12 uM	0.613	-0.0117993471304401	L1000	non_spherized	all_data
idalopirdine	3	0.12 uM	0.053	0.0978319910227454	L1000	non_spherized	all_data
idelalisib	3	0.12 uM	0.134	0.0599945941542516	L1000	non_spherized	all_data
idoxuridin	3	0.12 uM	0.007	0.2000074018165797	L1000	non_spherized	all_data
iguratimod	2	0.12 uM	0.687	-0.0280564959926912	L1000	non_spherized	all_data
ilomastat	3	0.12 uM	0.288	0.0290324139016272	L1000	non_spherized	all_data
imexon	3	0.12 uM	0.263	0.0330456132111559	L1000	non_spherized	all_data
imiloxan	3	0.12 uM	0.373	0.0168881017898441	L1000	non_spherized	all_data
imipramine	3	0.12 uM	0.373	0.0169065059560825	L1000	non_spherized	all_data
imiquimod	2	0.12 uM	0.317	0.0419971294868487	L1000	non_spherized	all_data
indacaterol	3	0.12 uM	0.013	0.1672598941172554	L1000	non_spherized	all_data
indapamide	3	0.12 uM	0.032	0.1162434138000308	L1000	non_spherized	all_data
indibulin	3	0.12 uM	0.02	0.1491810817385191	L1000	non_spherized	all_data
indinavir	3	0.12 uM	0.283	0.0302986518659768	L1000	non_spherized	all_data
indiplon	3	0.12 uM	0.106	0.069755185641603	L1000	non_spherized	all_data
indirubin	2	0.12 uM	0.11	0.1069080928720911	L1000	non_spherized	all_data
indobufen	3	0.12 uM	0.537	-0.0022698691500905	L1000	non_spherized	all_data
indole	4	0.12 uM	0.022	0.103627557994528	L1000	non_spherized	all_data
indoprofen	3	0.12 uM	0.309	0.0257531925527336	L1000	non_spherized	all_data
indoramin	2	0.12 uM	0.516	0.0029347451771494	L1000	non_spherized	all_data
ingenol-mebutate	3	0.12 uM	0.0	0.4823188419589187	L1000	non_spherized	all_data
inosine	3	0.12 uM	0.083	0.0782592163384048	L1000	non_spherized	all_data
iowh032	3	0.12 uM	0.015	0.1559867336042386	L1000	non_spherized	all_data
ipratropium	2	0.12 uM	0.432	0.0185976493904915	L1000	non_spherized	all_data
ipriflavone	3	0.12 uM	0.777	-0.0384134561717331	L1000	non_spherized	all_data
irinotecan	3	0.12 uM	0.275	0.0313145138349826	L1000	non_spherized	all_data
isbufylline	3	0.12 uM	0.138	0.0586909605756563	L1000	non_spherized	all_data
isoconazole	3	0.12 uM	0.445	0.0091954947282281	L1000	non_spherized	all_data
isosorbide	3	0.12 uM	0.113	0.0667521465037494	L1000	non_spherized	all_data
isradipine	2	0.12 uM	0.168	0.0801697874534774	L1000	non_spherized	all_data
istaroxime	2	0.12 uM	0.149	0.089822604270624	L1000	non_spherized	all_data
itopride	3	0.12 uM	0.439	0.0100480059386719	L1000	non_spherized	all_data
ivabradine	3	0.12 uM	0.732	-0.0298601945483364	L1000	non_spherized	all_data
ivacaftor	3	0.12 uM	0.439	0.0102935209963074	L1000	non_spherized	all_data
ivermectin	3	0.12 uM	0.221	0.0400161613373045	L1000	non_spherized	all_data
ixabepilone	3	0.12 uM	0.003	0.2338008271222771	L1000	non_spherized	all_data
josamycin	3	0.12 uM	0.469	0.0061048188340364	L1000	non_spherized	all_data
kakonein	3	0.12 uM	0.445	0.0089613657075735	L1000	non_spherized	all_data
kbg	4	0.12 uM	0.243	0.0287489010453689	L1000	non_spherized	all_data
kd-023	3	0.12 uM	0.422	0.012951706138123	L1000	non_spherized	all_data
kd025	3	0.12 uM	0.004	0.2301766457202699	L1000	non_spherized	all_data
ketoconazole	3	0.12 uM	0.048	0.101337555946734	L1000	non_spherized	all_data
ketoprofen	3	0.12 uM	0.032	0.1161300832711746	L1000	non_spherized	all_data
ketorolac	3	0.12 uM	0.423	0.0126093051257435	L1000	non_spherized	all_data
ketotifen	3	0.12 uM	0.47	0.0057262407664102	L1000	non_spherized	all_data
kpt-330	3	0.12 uM	0.057	0.0961745862687703	L1000	non_spherized	all_data
kw-2449	3	0.12 uM	0.255	0.0338151854977028	L1000	non_spherized	all_data
kw-2478	3	0.12 uM	0.542	-0.0028785374983561	L1000	non_spherized	all_data
kx2-391	3	0.12 uM	0.001	0.2710869523974103	L1000	non_spherized	all_data
l-citrulline	3	0.12 uM	0.067	0.0864321210982005	L1000	non_spherized	all_data
l-name	3	0.12 uM	0.518	-0.0004777366836346	L1000	non_spherized	all_data
labetalol	3	0.12 uM	0.496	0.0021908160060675	L1000	non_spherized	all_data
lacitol	3	0.12 uM	0.102	0.0717502287188913	L1000	non_spherized	all_data
lacosamide	3	0.12 uM	0.503	0.0016236249686939	L1000	non_spherized	all_data
lamivudine	4	0.12 uM	0.218	0.0318346642600118	L1000	non_spherized	all_data
lamotrigine	2	0.12 uM	0.505	0.0056014142978528	L1000	non_spherized	all_data
lapatinib	3	0.12 uM	0.036	0.1118132942793576	L1000	non_spherized	all_data
latanoprost	3	0.12 uM	0.249	0.0349336868229696	L1000	non_spherized	all_data
lcl-161	3	0.12 uM	0.032	0.1157756507945981	L1000	non_spherized	all_data
ledipasvir	3	0.12 uM	0.107	0.0692328819279541	L1000	non_spherized	all_data
leflunomide	2	0.12 uM	0.053	0.1421913372324897	L1000	non_spherized	all_data
lenalidomide	2	0.12 uM	0.323	0.039014441800759	L1000	non_spherized	all_data
lenvatinib	3	0.12 uM	0.23	0.0383040291363931	L1000	non_spherized	all_data
lerisetron	3	0.12 uM	0.276	0.031187673279901	L1000	non_spherized	all_data
lestaurtinib	2	0.12 uM	0.182	0.0738624379119544	L1000	non_spherized	all_data
letermovir	2	0.12 uM	0.182	0.0733095840964087	L1000	non_spherized	all_data
levalbuterol	3	0.12 uM	0.466	0.0067077990457733	L1000	non_spherized	all_data
levamisole	3	0.12 uM	0.464	0.0068660380572497	L1000	non_spherized	all_data
levcromakalim	2	0.12 uM	0.321	0.0399475839211411	L1000	non_spherized	all_data
levobunolol	3	0.12 uM	0.635	-0.0149964297902939	L1000	non_spherized	all_data
levocabastine	3	0.12 uM	0.353	0.0198338280673378	L1000	non_spherized	all_data
levocetirizine	3	0.12 uM	0.256	0.0336533824170973	L1000	non_spherized	all_data
levofloxacin	3	0.12 uM	0.731	-0.0295101674029852	L1000	non_spherized	all_data
levomequitazine	3	0.12 uM	0.227	0.0389225857449018	L1000	non_spherized	all_data
levonorgestrel	3	0.12 uM	0.076	0.0824889179095337	L1000	non_spherized	all_data
levosimendan	4	0.12 uM	0.324	0.0178884361932383	L1000	non_spherized	all_data
levothyroxine	3	0.12 uM	0.166	0.0499706120702922	L1000	non_spherized	all_data
licochalcone-a	2	0.12 uM	0.04	0.1576398593168182	L1000	non_spherized	all_data
lidamidine	3	0.12 uM	0.067	0.0863895098495459	L1000	non_spherized	all_data
lidocaine	3	0.12 uM	0.028	0.1227099532757341	L1000	non_spherized	all_data
lidoflazine	3	0.12 uM	0.728	-0.0289931429653493	L1000	non_spherized	all_data
linezolid	2	0.12 uM	0.453	0.0136959434180414	L1000	non_spherized	all_data
linifanib	3	0.12 uM	0.115	0.0661311320813544	L1000	non_spherized	all_data
linopirdine	3	0.12 uM	0.583	-0.0064098523073355	L1000	non_spherized	all_data
linsitinib	3	0.12 uM	0.112	0.0672075447033343	L1000	non_spherized	all_data
liranaftate	3	0.12 uM	0.028	0.1233244055108976	L1000	non_spherized	all_data
lisofylline	3	0.12 uM	0.463	0.0071276610734398	L1000	non_spherized	all_data
lobenzarit	3	0.12 uM	0.021	0.1373211506440008	L1000	non_spherized	all_data
lodoxamide	3	0.12 uM	0.125	0.0631415499032042	L1000	non_spherized	all_data
lofexidine	3	0.12 uM	0.238	0.0366235673768158	L1000	non_spherized	all_data
lomeguatrib	3	0.12 uM	0.066	0.0895822078563659	L1000	non_spherized	all_data
lomerizine	3	0.12 uM	0.613	-0.0118328273020107	L1000	non_spherized	all_data
lomitapide	3	0.12 uM	0.121	0.0637072524234785	L1000	non_spherized	all_data
lonidamine	2	0.12 uM	0.055	0.1397603037361753	L1000	non_spherized	all_data
