compound	no_of_compounds	well	dose_recode	median_score	p_value
methyldopa	3	M23	2	0.0290573070403907	0.2
methylnaltrexone	3	J05	2	-0.0504314860740222	0.907
methylprednisolone	3	H05	2	0.4553778818955676	0.0
metixene	3	I05	2	0.0933467824460662	0.025
metoclopramide	2	I23	2	0.107512708725461	0.072
metolazone	3	M17	2	-0.0020996130949393	0.448
metoprolol	3	A17	2	0.0104744878327385	0.365
mf-101	3	H05	2	-0.0274062225247576	0.705
mianserin	3	C11	2	-0.0297869754085884	0.721
mibampator	3	N05	2	0.0352239785922293	0.168
mibefradil	3	I11	2	0.0913373551645717	0.039
miconazole	3	E23	2	-0.0264611948731726	0.769
midodrine	3	O11	2	0.0226838342037356	0.295
midostaurin	3	I05	2	0.1047208175223976	0.021
mifobate	3	N17	2	0.0323941712927494	0.146
miglitol	3	E17	2	0.1435147651327629	0.009
milacemide	3	G23	2	0.0105848102169525	0.399
milnacipran	3	O11	2	0.1224693626817658	0.015
milrinone	3	O17	2	0.1030799395980575	0.023
minaprine	4	K23	2	0.0135115313476565	0.266
minoxidil	3	L11	2	-0.0041088604258211	0.458
mirodenafil	3	G23	2	-0.0368904713511893	0.856
mirtazapine	3	I17	2	0.0087544730674961	0.46
mitomycin-c	3	I11	2	0.1320928873217257	0.012
mk-0752	3	B17	2	-0.035003319864169	0.816
mk-0773	3	E17	2	0.0442052115388396	0.119
mk-0812	3	I23	2	0.0615845995180826	0.093
mk-0893	3	G05	2	0.0551293088174568	0.097
mk-2461	3	D23	2	0.0225936884316746	0.247
mk-3207	3	N23	2	0.0142464502543744	0.349
mk-8033	3	J11	2	-0.0116936872887168	0.559
mk-8245	3	N11	2	-0.0010029289046948	0.397
mln0128	3	L05	2	0.4524140289337847	0.0
mln2480	3	N17	2	0.0048707909170532	0.322
mln9708	3	N11	2	0.0375559784649235	0.115
moclobemide	3	M11	2	-0.0138666235502049	0.552
molindone	3	P11	2	-0.006614453793082	0.603
molsidomine	3	P05	2	-0.0450025177455651	0.889
moxidectin	3	N17	2	-0.0339958513202732	0.769
moxifloxacin	3	N17	2	-0.0038773740432132	0.402
moxisylyte	3	M23	2	-0.0234153477451488	0.671
mozavaptan	3	I23	2	0.1148497736513911	0.009
mycophenolate-mofetil	3	A11	2	-0.0054420680650208	0.484
mycophenolic-acid	3	L11	2	-0.0063148512945449	0.477
n6022	3	A11	2	0.0013781207971645	0.435
nafamostat	3	I17	2	0.1482976775894829	0.02
naftidrofuryl	3	A11	2	-0.0385716897271325	0.792
naftopidil	4	G23	2	-0.0035843509232604	0.59
nalbuphine	3	N05	2	0.0381125938113475	0.155
naphazoline	3	L23	2	0.0681228602172868	0.065
naproxen	3	F23	2	-0.0293589547024097	0.774
naringenin	3	F05	2	-0.0172706699443427	0.73
narlaprevir	3	K23	2	0.0328729687419401	0.182
nateglinide	3	P23	2	-0.0184145448022351	0.659
navitoclax	3	P23	2	0.0937947402069079	0.034
nebivolol	3	D17	2	-0.0093247559972187	0.467
nefiracetam	3	K17	2	-0.0285215178702922	0.822
nefopam	3	N17	2	-0.0308707821296741	0.732
nelarabine	3	D05	2	-0.102473320105823	0.983
nemonapride	3	A11	2	0.0875058810867119	0.042
nepafenac	3	A23	2	0.0553735561186874	0.136
neratinib	3	M23	2	-0.0005064950173473	0.406
nesbuvir	3	P11	2	-0.0343962238593782	0.826
netupitant	3	O11	2	0.0450887266917834	0.16
nevirapine	2	A11	2	0.115042806000224	0.078
niacin	3	M23	2	0.0507890052915383	0.119
nicaraven	3	O23	2	-0.0443916704564421	0.848
nicardipine	3	E23	2	0.1100828769092015	0.012
nicergoline	2	I11	2	-0.021866066469015	0.618
nicotinamide	3	D11	2	0.0314363896571286	0.315
nicotine	3	F17	2	0.0411524710388843	0.166
niguldipine	3	N11	2	0.0501649740672014	0.072
nikethamide	3	M17	2	0.0455266662248366	0.12
nilotinib	3	C17	2	0.0207924100156324	0.275
nimesulide	2	J05	2	-0.0433472387189228	0.818
nimodipine	3	G23	2	0.0543726817902476	0.131
nintedanib	3	L05	2	0.0749271886165809	0.055
nisoxetine	3	I23	2	0.0167610371000943	0.345
nitrendipine	3	G23	2	-0.0290996887406178	0.799
nizofenone	3	I05	2	0.0219040837201862	0.221
nms-1286937	3	I05	2	0.0841136495527858	0.035
norethindrone	3	G11	2	0.011328499096059	0.323
norethisterone	3	N17	2	0.0395704732055684	0.11
norfloxacin	2	O11	2	-0.051840418184117	0.85
norgestrel	3	M05	2	0.1956986197664159	0.0
nortriptyline	3	J11	2	0.1036750934534761	0.026
noscapine	3	F23	2	-0.0027976427549041	0.476
novobiocin	3	N05	2	0.0058405012463974	0.421
nsi-189	2	D23	2	-0.0685196687103931	0.878
nutlin-3	3	A23	2	0.1767817544681642	0.001
nvp-dpp728	2	J23	2	-0.033641747852301	0.739
nxy-059	3	E05	2	-0.0199831763461304	0.658
o6-benzylguanine	3	L17	2	0.0274493885921926	0.222
odanacatib	3	H23	2	0.0302200156399424	0.21
ofloxacin	3	N05	2	0.0231505728530995	0.249
oglemilast	3	B11	2	-0.0387382516934659	0.833
olaparib	3	I11	2	-0.0365076680799857	0.794
olmesartan	2	M11	2	0.0731734299651064	0.136
omecamtiv-mecarbil	3	O23	2	0.0833502612431504	0.036
omeprazole	3	B11	2	0.1261181064023763	0.006
ondansetron	3	C17	2	-0.0153566303615532	0.66
oprozomib	3	O11	2	0.3512873002831413	0.0
orantinib	3	A17	2	0.0624506342576725	0.088
ore1001	3	L23	2	0.01658031778804	0.331
org-9768	3	I17	2	0.0199195362629712	0.359
orlistat	3	F17	2	-0.0745743184147907	0.955
orphenadrine	3	H23	2	-0.0622300443962868	0.939
orteronel	4	E05	2	-0.006753482119388	0.529
oseltamivir-carboxylate	3	E05	2	0.0609896554986678	0.078
ostarine	3	N23	2	-0.0203799353928733	0.703
otamixaban	3	G11	2	0.0743061636587471	0.051
otilonium	3	M11	2	0.1346288942044419	0.004
ots167	3	O11	2	0.7305555030255245	0.0
oxandrolone	3	B17	2	-0.0338172767253207	0.805
oxaprozin	3	B23	2	0.0308458494337126	0.233
oxatomide	4	J05	2	0.0024178257371549	0.382
oxfendazole	3	G23	2	0.0416890561359043	0.176
oxiconazole	3	C05	2	-0.0136557214678901	0.563
oxiperomide	2	K23	2	-0.0058307837819783	0.539
oxybenzone	3	J23	2	-0.0216510137061665	0.717
oxybuprocaine	3	N23	2	0.007830032431851	0.408
oxybutynin	3	I23	2	-0.0154858065872071	0.66
oxymetazoline	3	D17	2	-0.0220411014626372	0.62
oxypurinol	3	D17	2	0.0601566444795753	0.058
ozagrel	3	G05	2	0.0095248398420547	0.33
pa-824	3	M05	2	0.0400852511746346	0.123
paclitaxel	3	H23	2	0.2666889607162637	0.0
palbociclib	3	A23	2	0.3101188612908817	0.0
palmitoylethanolamide	3	B23	2	-0.0129208037389313	0.588
palomid-529	3	B23	2	0.0285156076293186	0.245
palonosetron	3	E17	2	0.0610973275510307	0.077
palovarotene	3	I11	2	0.0596463733180992	0.091
papaverine	3	A17	2	0.0115420901001416	0.358
paracetamol	3	J23	2	0.0580083578378869	0.096
paroxetine	3	D17	2	-0.0133706785474686	0.512
pasireotide	3	N05	2	-0.0061065380255264	0.571
pazopanib	3	I05	2	0.0499335228206259	0.106
pazufloxacin	3	M11	2	-0.0307325498666068	0.729
pd123319	3	L17	2	0.1351312871827163	0.005
pd153035	3	E05	2	0.0395814901271125	0.149
pelitinib	3	E05	2	0.0192480386017819	0.262
pemirolast	3	C11	2	0.2250521755420179	0.0
penfluridol	3	P17	2	0.0919290517805975	0.043
penicillin-v-potassium	3	P11	2	0.0151988783677068	0.362
pentamidine	3	G11	2	0.0698160927907391	0.059
pentoxifylline	3	G11	2	-0.0609678356993147	0.948
perhexiline	3	D17	2	-0.0195956716085523	0.589
pf-02545920	3	K23	2	0.137812428721202	0.005
pf-03084014	3	P23	2	0.027549504627635	0.267
pf-03758309	2	K17	2	0.1434122873179585	0.077
pf-03814735	3	E05	2	0.0063857037625942	0.363
pf-04136309	3	H23	2	-0.0298105980106201	0.731
pf-04447943	3	N23	2	0.017699163175373	0.308
pf-04457845	3	P17	2	0.1386274372441567	0.01
pf-04620110	3	J11	2	0.1013018612595005	0.026
pf-04691502	3	N11	2	0.094502700073931	0.014
ph-797804	3	H05	2	0.0340718409650272	0.118
pha-848125	3	J05	2	0.0862739594703293	0.036
phenazone	3	K23	2	0.0367333047672637	0.163
phenformin	3	P17	2	0.0868853605693271	0.047
phensuximide	3	M23	2	0.0152256151083416	0.287
phentermine	3	G11	2	0.0648407725370414	0.067
phentolamine	3	E23	2	0.1131699752927142	0.012
phenylacetylglutamine	3	I23	2	0.0173741186984411	0.342
phenylbutazone	3	K17	2	0.0394640707569705	0.249
phenylbutyrate	3	B17	2	0.0342848481019191	0.206
phenylephrine	3	O23	2	0.0289720571819909	0.216
phenytoin	3	B23	2	-0.0469381983249568	0.871
physostigmine	3	C05	2	0.0101963218880688	0.334
pibenzimol	3	I05	2	0.2325181446660963	0.0
piclamilast	3	G23	2	-0.0564096965786177	0.945
picolinic-acid	4	E17	2	0.0793565924244435	0.011
picotamide	3	P17	2	0.0662842240310287	0.085
piketoprofen	3	N17	2	0.0211832547026713	0.203
pilaralisib	3	O17	2	-0.0323962830796118	0.762
pilocarpine	3	E05	2	0.0572679041721446	0.088
pimavanserin	3	A23	2	-0.0150676091735227	0.623
pimecrolimus	3	B11	2	0.0234658716253832	0.27
pimobendan	3	D11	2	0.0879750769450338	0.099
pimozide	4	F23	2	-0.0030508907741264	0.518
pinacidil	3	P05	2	-0.0114262094333856	0.647
pinaverium	3	L05	2	0.0284494388564831	0.207
pinitol	3	E17	2	0.0234867003004052	0.215
pioglitazone	3	D17	2	-0.0121329966707952	0.5
piperidolate	3	O23	2	-0.0222646624805176	0.673
pirenoxine	3	L05	2	0.0365869580933891	0.152
pirenzepine	3	F23	2	0.062505793389417	0.08
pirfenidone	3	M17	2	-0.0086081550286899	0.518
piribedil	3	N11	2	0.1565954809141591	0.002
piroxicam	2	D23	2	-0.0163840720408127	0.612
pitavastatin	3	A17	2	-0.0415624609500793	0.857
pki-179	3	I05	2	0.1846773515257898	0.002
podophyllotoxin	3	N05	2	0.2710620802521992	0.0
pomalidomide	3	E17	2	0.0446375222055696	0.117
pramipexole	3	I11	2	0.0205131431152621	0.288
pranlukast	3	N23	2	-0.0146097484290239	0.654
pravastatin	3	J23	2	0.1664356178534669	0.001
prazosin	3	D23	2	-0.0057792267015092	0.495
prednisone	3	C05	2	0.1162608395101012	0.015
preladenant	3	E11	2	-0.0141863722659116	0.6
primaquine	3	A23	2	-0.0045775077075575	0.523
primidone	3	E05	2	0.023131253112547	0.24
pritelivir	3	A17	2	-0.0339322213654587	0.794
probenecid	3	J11	2	-0.0496358060972455	0.902
probucol	3	M17	2	0.0505499867795177	0.102
procainamide	2	F17	2	0.1061764016048559	0.115
prochlorperazine	3	C05	2	-0.0034325849053363	0.447
progesterone	3	O23	2	-0.0285024064294369	0.725
proglumide	3	B11	2	0.0426779386168986	0.164
proguanil	3	G23	2	0.019030752175706	0.344
propafenone	3	D23	2	0.00360905019179	0.398
propentofylline	3	K05	2	0.0044780986208753	0.348
propranolol	3	L05	2	0.0583062651881182	0.087
protirelin	3	H23	2	0.0479431929804725	0.136
protriptyline	3	L05	2	-0.0229623620663945	0.722
prx-08066	3	H05	2	-0.0415284312254931	0.842
psi-6130	3	P17	2	0.0195136773572832	0.292
pterostilbene	3	B11	2	0.0413961801861695	0.172
pyrazinamide	3	J11	2	0.0037001881247543	0.385
pyrazinoylguanidine	3	P17	2	0.0183178868808331	0.305
quercetin	3	P05	2	-0.014428622745201	0.674
quetiapine	3	E05	2	0.0998350000525248	0.02
quiflapon	3	M23	2	-0.02569403089134	0.704
quinapril	3	I17	2	0.0105253143277891	0.443
quinidine	3	M05	2	-0.0179885252866337	0.69
quinidine	3	P05	2	-0.0179885252866337	0.704
quizartinib	3	G05	2	-0.0046362015224286	0.472
r-428	3	L23	2	0.0625024366496724	0.078
r547	3	E05	2	0.102404278882831	0.017
rabeprazole	3	M17	2	0.0161203791058154	0.298
racecadotril	3	B23	2	-0.0065593854273902	0.526
raclopride	3	B17	2	-0.000607715151461	0.503
radezolid	3	K05	2	-0.0037147983148672	0.434
raf265	3	C05	2	-0.0065358741806405	0.483
raloxifene	3	H11	2	-0.0282604508384401	0.75
raltegravir	4	N23	2	-0.0003985700935458	0.532
ramatroban	3	D17	2	-0.0189980163605154	0.573
ramelteon	3	I23	2	-0.0142046834670416	0.636
ramipril	3	E23	2	0.0190359619027212	0.3
ranitidine	3	I11	2	0.1840801199278529	0.001
ranolazine	3	J23	2	-0.0022053723280179	0.527
rasagiline	3	H23	2	0.014616028149939	0.309
rebamipide	3	A23	2	-0.0134227383368602	0.604
reboxetine	3	F23	2	0.020384003609432	0.28
refametinib	3	F05	2	0.1089515855562539	0.026
regadenoson	2	M05	2	0.0065389397988292	0.448
regorafenib	3	F23	2	-0.0348513673490926	0.828
relcovaptan	3	N05	2	0.0735529135288723	0.042
repaglinide	3	H11	2	0.0239109364947596	0.223
reparixin	3	E11	2	0.0380419650297241	0.163
resatorvid	3	P23	2	-0.0164409915153775	0.644
reserpine	3	L05	2	-0.0162619179730985	0.652
resiquimod	3	K05	2	0.1127906456473435	0.012
resminostat	3	C11	2	-0.0177647199761305	0.618
resveratrol	3	N23	2	0.1952191045140018	0.001
retapamulin	3	N11	2	-0.0461200221149923	0.87
retigabine	3	H05	2	-0.0278683026283087	0.713
rg-7388	2	C11	2	-0.0482123859464995	0.798
rg2833	3	L05	2	-0.0101467328377428	0.584
rg4733	3	H05	2	0.0429188666777002	0.086
ribavirin	3	G23	2	0.0138142173671317	0.375
rifabutin	3	G05	2	-0.0449183256785182	0.855
rifaximin	3	E23	2	-0.0336025628265294	0.814
rilmenidine	3	N23	2	0.0837032271892762	0.052
rilpivirine	3	H23	2	0.0430000668267594	0.151
rimantadine	3	I17	2	0.0688494888961042	0.132
rimcazole	3	J05	2	0.0140803502183802	0.307
rimexolone	3	D05	2	0.1709986677916948	0.002
rimonabant	3	H17	2	0.2028526402407909	0.0
riociguat	3	L11	2	0.0155208092485908	0.245
ripasudil	3	I05	2	0.1214826294183038	0.013
risperidone	3	J05	2	0.1266960614412218	0.003
ritodrine	3	E23	2	0.0336775740915423	0.196
rivaroxaban	3	P23	2	-0.0154483435670544	0.638
rizatriptan	2	G05	2	0.129410608202163	0.058
ro-4987655	3	I11	2	0.203016352882344	0.001
rociletinib	3	N17	2	0.1832369210902276	0.002
rocuronium	3	I17	2	-0.0499044826645242	0.911
roflumilast	4	M23	2	0.0178413292344927	0.254
rolipram	3	O11	2	0.0477304808517559	0.15
romidepsin	3	P17	2	0.6511473132835195	0.0
ropinirole	3	C05	2	0.0554055889659796	0.093
roquinimex	4	P17	2	-0.0460837545062688	0.978
roscovitine	3	O11	2	0.0385668507958592	0.183
rosiglitazone	3	P11	2	0.0057955000243291	0.447
rosuvastatin	3	H17	2	-0.0088807413574377	0.508
rotigotine	3	J05	2	0.102926576057347	0.017
rottlerin	4	O17	2	0.0078061643103614	0.395
rotundine	3	M23	2	0.1047326925628055	0.017
roxithromycin	3	E05	2	-0.0101792775598246	0.547
rs-127445	3	N05	2	-0.0047114112798326	0.555
ru-58841	3	D23	2	-0.0140081632100076	0.597
rucinol	3	L17	2	0.0087323745498898	0.382
rupatadine	3	P05	2	0.2325152118234459	0.007
rutin	2	I05	2	-0.0040195443345463	0.465
s18986	4	K17	2	-0.0137240716519039	0.753
safinamide	3	B23	2	0.0283290537457441	0.247
salvinorin-a	3	B23	2	-0.0270719671944146	0.712
saquinavir	3	E17	2	-0.0154487306355787	0.599
saracatinib	3	L11	2	0.0034537986768607	0.379
sarcosine	3	B17	2	0.0686195622493158	0.079
sasapyrine	3	O11	2	-0.0233795053152987	0.743
saxagliptin	3	P17	2	-0.023313822213773	0.728
sb-683698	3	M17	2	0.0076233575599328	0.368
sb-705498	3	K05	2	0.0221693494126441	0.218
sb-743921	3	C17	2	0.2112859911036044	0.0
sb-756050	3	D05	2	-0.0673686660076481	0.934
sb-939	3	O17	2	0.0988052246762948	0.026
sc-12267	3	O11	2	-0.0216143336820492	0.719
scopolamine	3	A11	2	-0.0433475959827226	0.835
sdz-nkt-343	3	K23	2	-0.0658470775639059	0.942
secnidazole	3	H17	2	0.1009698002249774	0.014
selamectin	3	J05	2	0.0088012684605808	0.348
selegiline	3	I11	2	-0.0115564211957926	0.555
selumetinib	3	E23	2	0.2233335693588643	0.0
semagacestat	3	O11	2	0.1380092588951843	0.01
semaxanib	3	F23	2	0.1080022149758627	0.025
senicapoc	3	F23	2	0.0378497423028852	0.178
seocalcitol	3	D05	2	0.1166614487251191	0.015
sep-227900	3	P17	2	0.0175372574300638	0.31
sertaconazole	3	L17	2	0.0197027189360742	0.285
sertindole	3	E23	2	0.0321415660196959	0.201
sertraline	3	I05	2	0.0954638423902854	0.023
setiptiline	3	P23	2	0.0293384055735578	0.251
sgi-1776	3	N17	2	-0.040098134057266	0.826
siguazodan	3	B11	2	-0.032163360476441	0.79
sildenafil	2	O23	2	0.0975344385565754	0.094
simeprevir	3	D23	2	0.1313128725198183	0.013
simvastatin	3	L23	2	0.0073973519165202	0.403
sirolimus	2	P23	2	0.2700676108148395	0.009
sk&f-10047-(+)	3	H05	2	-0.0474385967838079	0.892
snx-2112	3	I05	2	0.0232242565040633	0.219
sobetirome	3	N11	2	0.1165913288797192	0.005
sodium-gualenate	3	P17	2	0.0889215640085844	0.046
sodium-tanshinone-ii-a-sulfonate	3	L17	2	0.0677599713114564	0.055
sofalcone	3	F17	2	-0.0307015667166384	0.744
sofosbuvir	3	G11	2	-0.0374527786495607	0.785
solifenacin-succinate	3	L05	2	0.0004564699168025	0.459
sorbinil	3	E11	2	-0.0026949745195331	0.471
sorbitol	3	L11	2	-0.0243721256507847	0.684
sotalol	3	H05	2	-0.0174820187441734	0.595
sotrastaurin	3	G11	2	-0.0158755719459814	0.57
sparfloxacin	3	P11	2	0.0540668198172066	0.114
spironolactone	3	O11	2	0.030171509380605	0.248
sr-2640	3	D05	2	0.1304764824840897	0.007
sr-33805	3	M11	2	-0.0118557280786205	0.528
sta-5326	3	K05	2	0.1005287852506234	0.017
stavudine	3	D17	2	0.0605278759214979	0.058
su014813	2	H11	2	-0.0101874117517668	0.544
sulbactam	3	N23	2	0.1229317911345654	0.016
sulbutiamine	3	D05	2	0.0065896985147158	0.399
sulfafurazole	3	B17	2	-0.0137003698022691	0.62
sulfasalazine	2	L11	2	0.0844427379801452	0.093
sulforaphane	3	K05	2	-0.0393277913459487	0.804
sumatriptan	3	A23	2	0.063313861741133	0.109
sunitinib	3	I17	2	0.0721828678671387	0.12
suprofen	3	I17	2	0.0670385519719776	0.141
suvorexant	3	H17	2	-0.0230953668145033	0.646
swainsonine	3	M23	2	0.0501168226457285	0.119
t-5224	3	C17	2	-0.0014216961510991	0.526
tacalcitol	3	L05	2	0.0569290668678389	0.088
tacedinaline	3	E11	2	0.0616805000354735	0.067
tacrine	3	D11	2	-0.0271351297047786	0.757
tacrolimus	3	N11	2	-0.0378018577130919	0.795
tadalafil	3	E23	2	0.022142794562128	0.28
tafamidis-meglumine	3	I17	2	0.0115151751686333	0.43
tagatose	2	A17	2	-0.0317379094563496	0.696
tak-285	3	A17	2	0.0022351148575341	0.423
tak-733	3	G23	2	0.5106583720292044	0.0
tak-875	3	E17	2	-0.0050182628884171	0.477
taladegib	3	P11	2	0.0452563912985366	0.156
talazoparib	3	I11	2	0.0001296841088906	0.448
talinolol	3	H11	2	-0.0008455003749481	0.464
talmapimod	3	L11	2	0.0177023828979191	0.231
talnetant	3	G05	2	0.0191880782091171	0.267
taltirelin	3	C17	2	0.1390321330854856	0.006
tamibarotene	3	P17	2	0.0905724770179376	0.043
tamoxifen	2	F23	2	0.0231280519642465	0.375
tamsulosin	2	D17	2	-0.0424009110086621	0.754
tanaproget	3	N23	2	0.0238932287805781	0.269
taranabant	3	P23	2	0.093369537393064	0.034
targinine	3	H05	2	-0.0107368559967782	0.528
tas-103	3	G23	2	0.3898463690011826	0.0
taselisib	3	A11	2	0.0566255437704185	0.107
tasisulam	3	K23	2	-0.0390018089737881	0.799
tasquinimod	3	L11	2	-0.020551990851814	0.642
tazobactam	3	A11	2	0.1409076061537649	0.004
tebipenem	3	L05	2	0.010032439927526	0.358
tecastemizole	3	I05	2	-0.0361839911035105	0.797
tedizolid	3	L23	2	0.0058321164535859	0.415
tegobuvir	3	F17	2	0.0402624509194098	0.17
telatinib	3	C11	2	-0.0475056472346771	0.864
telbivudine	3	D05	2	-0.0469233933471428	0.849
telcagepant	3	I11	2	-0.0010696663318674	0.46
telmesteine	3	F23	2	0.0793906102069707	0.051
telmisartan	3	H17	2	0.0704307989116502	0.047
telotristat	3	E11	2	0.016735866763594	0.313
temazepam	3	D23	2	-0.0280312492003349	0.75
temozolomide	3	K05	2	-0.0024601241238078	0.418
temsirolimus	3	E05	2	0.1186155626006839	0.009
teneligliptin	3	N17	2	-0.0165652933887528	0.563
tenidap	3	A17	2	0.0342790354027321	0.217
terbinafine	3	D05	2	0.0172665207947547	0.306
teroxirone	3	N23	2	-0.0034915137612601	0.524
tesaglitazar	3	B11	2	0.0208059936901508	0.288
testosterone	3	I11	2	0.0328787978602817	0.197
tetrabenazine	3	J23	2	-0.0071371417808456	0.581
tetracaine	3	J11	2	0.0622824128390612	0.077
tetrahydrouridine	3	P05	2	0.0030556829957861	0.521
tetrindole	3	E17	2	0.0190104832136241	0.245
tg-100801	3	D11	2	0.0755216294887037	0.139
thalidomide	2	C11	2	0.009051795610445	0.431
theobromine	3	P17	2	0.0299034615768995	0.206
theophylline	3	B17	2	-0.0130521967122057	0.612
thiocolchicoside	3	F05	2	-0.0025629237444525	0.568
thioctic-acid	3	F05	2	0.0657602347447116	0.091
thioguanine	3	K23	2	-0.0457233965984176	0.852
thiomersal	3	B23	2	0.0573013403400029	0.113
thioridazine	3	H05	2	-0.0058703440670715	0.464
thiothixene	3	K23	2	0.0485419510102789	0.11
tiagabine	3	N17	2	0.0025380158972088	0.346
tiapride	3	G05	2	0.0039743982316249	0.382
tic10	3	K17	2	-0.0010052284761437	0.576
ticagrelor	2	A23	2	-0.0262100597540361	0.674
ticlopidine	4	D11	2	0.0319995749974195	0.288
tiludronate	3	L17	2	0.0985584044573737	0.018
timolol	3	O17	2	-0.0118451319544268	0.576
timonacic	3	O23	2	-0.0393310550886134	0.819
tioconazole	3	N05	2	0.0720911633455788	0.044
tioguanine	3	J23	2	0.0287191033045144	0.273
tipiracil	3	A11	2	0.1544828030634122	0.003
tirasemtiv	3	B11	2	0.0500992424169429	0.141
tirofiban	3	C11	2	-0.0204716779457463	0.641
tivantinib	3	H17	2	0.0307073329624733	0.164
tivozanib	3	H11	2	0.0157679550968876	0.302
tizanidine	3	J05	2	-0.0076107667822134	0.507
tobramycin	3	H11	2	0.1714179953537854	0.001
tofacitinib	3	P05	2	-0.0228975761595378	0.741
tolazamide	3	L05	2	0.0477019615058313	0.118
tolbutamide	3	M05	2	-0.0035466563487234	0.53
tolcapone	3	K23	2	0.0620479632155952	0.071
tolfenamic-acid	3	M11	2	0.0516795422651809	0.09
tolnaftate	3	P17	2	0.0094295890650063	0.391
tolperisone	2	H05	2	0.1366378176818747	0.053
tolvaptan	3	P11	2	0.0301260298291303	0.265
topiramate	3	M11	2	-0.001330262671002	0.422
torasemide	3	O23	2	0.0509746382961237	0.109
torcetrapib	3	I05	2	-0.0087716426154949	0.511
torcitabine	3	G05	2	0.0105238644438745	0.322
tosedostat	3	D17	2	0.0340435560066171	0.131
tozasertib	3	L17	2	0.037354190207189	0.166
tracazolate	3	J23	2	0.025618390866187	0.299
tramiprosate	3	E11	2	0.0335560993369832	0.187
tranilast	3	M05	2	-0.0363765594817895	0.854
trapidil	3	E23	2	0.0462407894932016	0.137
travoprost	3	M05	2	0.0084771659329	0.37
trazodone	3	G11	2	0.0688012885372539	0.062
trehalose	3	P11	2	0.0795040928166093	0.04
triamcinolone	3	C05	2	-0.0255303165934976	0.701
triamcinolone-acetonide	3	O23	2	0.2215735333885858	0.0
triamterene	3	K23	2	0.0444400250470456	0.124
triclabendazole	3	D23	2	-0.0428060411399956	0.864
triclosan	3	P23	2	0.0256656880874774	0.279
triflupromazine	3	G23	2	0.0252734020783069	0.287
trifluridine	3	I05	2	-0.0076822364584124	0.498
trilostane	3	J23	2	-0.0329781212483581	0.805
trimebutine	3	A17	2	0.0526547275640722	0.121
trimetazidine	3	C11	2	0.0540736842857676	0.142
trimethoprim	3	M05	2	-0.0312780242641389	0.821
trimipramine	3	A23	2	0.0408136011183182	0.21
triptorelin	3	C17	2	-0.0030565895030205	0.54
troglitazone	3	F23	2	0.1121648528397205	0.021
trovafloxacin	3	C05	2	0.0104581460710079	0.331
tyrphostin-1	3	N17	2	0.0013409664270842	0.354
uk-383367	3	I05	2	-0.0081456470427429	0.503
ulipristal	2	G23	2	-0.0743423153247708	0.937
umeclidinium	3	F23	2	0.0018901427500676	0.44
urapidil	3	K05	2	-0.0169464454297455	0.578
ursodeoxycholyltaurine	3	C11	2	0.016212707235719	0.326
ursodiol	3	A11	2	0.0303445380157036	0.247
ursolic-acid	3	O23	2	0.0796688838443235	0.04
valdecoxib	3	F17	2	0.069179343706999	0.079
valproic-acid	3	I11	2	0.066596192512925	0.077
valrubicin	3	O17	2	0.0315252911389912	0.233
valsartan	3	C05	2	-0.0455007070851504	0.856
