compound	no_of_compounds	well	dose_recode	median_score	p_value
17-hydroxyprogesterone-caproate	3	N16	3	0.0223979657677398	0.461
2-iminobiotin	3	B10	3	0.0128280826729035	0.649
3-amino-benzamide	3	D22	3	0.0522585310815721	0.238
3-deazaadenosine	2	O10	3	0.0452395374134473	0.349
abacavir	3	J04	3	0.1701059030968954	0.005
abiraterone-acetate	3	C16	3	0.0071823964736682	0.676
abt-202	3	E16	3	-0.0125148664295682	0.91
abt-239	3	I04	3	0.0983898627106348	0.081
abt-724	3	L10	3	0.0625336475994145	0.134
acarbose	3	H04	3	0.0817869889526093	0.117
acebutolol	3	L10	3	-0.0007252245523169	0.774
acecainide	3	O16	3	0.0348416547319233	0.39
acenocoumarol	3	O16	3	0.1787320084463184	0.011
acetazolamide	3	M22	3	-0.0054372166901205	0.769
acetylcysteine	3	O16	3	0.0592412517674573	0.195
acexamic-acid	3	J10	3	0.0598493087433055	0.244
acifran	3	F04	3	-0.0028508995829538	0.739
acipimox	3	G04	3	0.0015432608095298	0.755
acivicin	3	E22	3	0.1354165540726643	0.012
aclidinium	3	A10	3	0.0429747327845385	0.259
acrivastine	3	A10	3	0.048238406706606	0.22
actarit	3	M16	3	0.0331395361880592	0.404
acy-1215	3	H22	3	0.1215326419121565	0.031
adapalene	3	N10	3	0.0302442477057649	0.325
adarotene	4	A16	3	0.083499135230174	0.078
adatanserin	3	L16	3	0.1500529879580888	0.013
adenosine	3	G04	3	0.0667113625265249	0.194
adoprazine	3	L22	3	0.1056071048104135	0.043
afatinib	3	M04	3	0.0641188139391625	0.166
afloqualone	3	E10	3	0.0442085597201316	0.277
agi-5198	3	I16	3	0.0427008480134408	0.491
agi-6780	3	C10	3	0.0068514477834469	0.662
agomelatine	3	L04	3	0.0571134810118438	0.201
agp-103	3	N10	3	0.1192149569532725	0.022
alaproclate	3	M10	3	0.0009325942727529	0.84
albendazole	3	P04	3	0.0992247995698452	0.191
alectinib	3	P10	3	0.0497292922797782	0.236
alisertib	2	F22	3	0.0970674212696704	0.137
aliskiren	3	I10	3	-0.0515947853890115	0.996
alizapride	4	M16	3	0.0856301776939951	0.037
allopurinol	3	O10	3	0.1120693110632946	0.037
almitrine	3	O22	3	0.0596721014879153	0.182
almorexant	3	K22	3	0.0368372200510407	0.33
altanserin	4	C16	3	0.0395590457891446	0.252
altrenogest	3	L04	3	0.0540079172947258	0.222
altretamine	3	K22	3	0.1092978978052019	0.051
alvespimycin	3	A22	3	0.4530489195306759	0.0
alvimopan	3	P22	3	0.112025340933019	0.03
alvocidib	3	B22	3	0.6643692464507206	0.0
am-24	3	I22	3	-0.0017897512489775	0.691
amantadine	3	E22	3	0.0247522452799923	0.437
ambrisentan	3	I04	3	0.0321649437255076	0.415
ambroxol	2	B22	3	-0.0170690303720523	0.825
amd11070	3	M04	3	0.0194100106851205	0.566
amg-208	3	E10	3	0.0638903396184237	0.158
amg-232	3	J22	3	0.0794281654788346	0.109
amg-517	3	P04	3	0.0478749913227394	0.48
amikacin	3	P04	3	0.0610143197938919	0.379
amiloride	3	I10	3	0.1012458405700005	0.085
aminocaproic-acid	3	J10	3	0.0126940536885552	0.664
aminoglutethimide	3	B16	3	-0.0163816915357475	0.886
aminoguanidine	3	A10	3	0.1131747298086802	0.034
aminolevulinic-acid	3	H10	3	0.0096623364944829	0.729
aminosalicylic-acid	3	B10	3	0.0328380409163304	0.41
amiodarone	3	K16	3	0.0285970860725977	0.632
amiprilose	3	I22	3	0.1272064561454989	0.016
amitifadine	3	E16	3	0.02489950738988	0.51
amlexanox	3	E10	3	0.0150248025826356	0.602
amlodipine	3	H10	3	-0.0012730382113058	0.829
ammonium-glycyrrhizinate	3	O16	3	-0.0284483794922526	0.956
amonafide	3	C16	3	0.0782842743206393	0.101
amoxapine	4	I16	3	0.0895087832969546	0.156
ampalex	3	A16	3	-0.0668448057091976	0.987
amrinone	3	L10	3	0.1067795877312847	0.037
amsacrine	3	D10	3	0.4159096460580924	0.0
amtolmetin-guacil	3	K04	3	0.0751749162365204	0.085
amuvatinib	3	M16	3	0.0425871629785041	0.317
anamorelin	4	E22	3	0.0077959778460205	0.719
anandamide	3	K16	3	0.0582389661670177	0.365
andrographolide	3	N22	3	0.0118675569162712	0.572
anecortave-acetate	3	G22	3	0.02661195792345	0.544
anidulafungin	3	J10	3	0.0906513849267767	0.094
aniracetam	3	D22	3	-0.0125565469103112	0.899
anisodamine	2	N04	3	0.1762003499664644	0.092
ap26113	2	B16	3	0.279570101470681	0.005
apafant	3	I04	3	0.0218879014740532	0.52
apd668	3	L22	3	0.0220699498779774	0.468
aphidicolin	3	M04	3	0.1376535027170331	0.026
api-001	3	H16	3	0.0104074593634121	0.738
apixaban	3	P10	3	0.0540980504880931	0.211
apocynin	3	P22	3	0.0136180891747068	0.631
apremilast	3	D04	3	0.1099547086632485	0.03
aprepitant	3	K04	3	0.093983261505523	0.059
arbutin	3	B16	3	0.067120156558329	0.17
argatroban	3	J22	3	-0.0081995559240117	0.824
arglabin	2	D16	3	0.0779503092995461	0.175
aripiprazole	3	F22	3	-0.0148613696657418	0.876
arofylline	3	I10	3	0.0552988714407496	0.266
arry-334543	3	D10	3	0.1032791549706047	0.049
artesunate	3	M16	3	0.1450510659010599	0.012
asa-404	3	G10	3	-0.0166430294999148	0.921
asc-j9	3	P10	3	0.0901436361003037	0.075
asenapine	3	I16	3	0.0503399051853849	0.433
aspirin	3	O22	3	0.024142299534182	0.473
at13387	3	F04	3	0.1796212095308626	0.004
ataluren	3	I04	3	0.071701969569496	0.179
atenolol	2	B16	3	0.0342087421562502	0.405
atipamezole	3	F16	3	0.0136703289799053	0.594
atn-161	3	D04	3	0.0489303248542434	0.207
atomoxetine	3	E10	3	0.066675541707644	0.149
atorvastatin	3	H04	3	0.0132062796256591	0.641
atracurium	3	J22	3	0.0002782950704004	0.744
atrasentan	3	D22	3	0.0294767370235042	0.437
av-608	3	G22	3	0.0369701491975063	0.419
avagacestat	3	J04	3	0.0179301861201762	0.526
avanafil	3	L16	3	-0.0190312841354893	0.942
avasimibe	3	B10	3	0.012170189661654	0.659
avl-292	3	A22	3	0.0418398533478074	0.318
avn-944	3	A16	3	0.0439574344930479	0.345
azacitidine	3	L16	3	0.1050271178854696	0.049
azathioprine	3	F22	3	0.0509457506844512	0.216
azd1208	3	G04	3	0.1275068969264945	0.036
azd1480	3	L22	3	0.126160994626522	0.024
azd1981	3	B16	3	0.0422592330832245	0.289
azd2014	3	H04	3	0.2436183593741208	0.001
azd3514	3	D22	3	0.1036881067871564	0.056
azd4547	3	B22	3	0.1310897673801225	0.027
azd5363	3	N10	3	0.0753217643915855	0.079
azd7545	3	B10	3	-0.0321801033005144	0.966
azd7687	3	L16	3	0.0128852363794333	0.624
azd7762	3	P10	3	0.047753284945069	0.251
azd8931	3	M04	3	0.0439911370863389	0.31
azd9668	3	L22	3	0.0249499390660291	0.423
azelaic-acid	3	F16	3	0.0823494737781752	0.092
azelastine	3	E10	3	0.0168704974252264	0.583
balaglitazone	4	B10	3	0.0394367528648346	0.374
balapiravir	3	M16	3	0.0011102805317221	0.797
balicatib	3	P22	3	0.0592010874327558	0.199
balsalazide	3	J10	3	0.0043446622875477	0.748
bambuterol	3	I22	3	0.0163042117295157	0.465
bardoxolone-methyl	3	H16	3	0.1165173261175742	0.047
basimglurant	3	E10	3	0.0399169251401169	0.314
batimastat	2	A22	3	0.0089777286639501	0.601
bavisant	2	O16	3	0.1177287531147858	0.109
bay-87-2243	3	H04	3	0.3574401732627455	0.0
bazedoxifene	3	H10	3	0.0213610896357047	0.59
bci-540	3	I10	3	0.0708108878438422	0.172
beclomethasone-dipropionate	3	O16	3	0.3499020508504941	0.0
belinostat	3	L22	3	0.2600364842727087	0.0
bemegride	3	N10	3	-0.0010408736028425	0.733
benazepril	3	M16	3	0.0856853890243089	0.074
bendamustine	3	J04	3	-0.0190020802824886	0.937
bendroflumethiazide	2	O16	3	0.0306275584919918	0.454
benzbromarone	3	P22	3	0.0523569494127009	0.239
benzthiazide	3	E22	3	0.0631194958945527	0.169
benzydamine	3	J04	3	0.0330933286892533	0.361
benzylpenicillin	2	L22	3	0.0538415014402662	0.258
bepotastine	3	C04	3	0.0681398488837268	0.151
berberine	3	L16	3	0.0321922574444217	0.42
betahistine	3	J22	3	0.0850039934381353	0.096
betulinic-acid	3	B16	3	-0.0509657906862748	0.984
bevirimat-dimeglumine	3	G22	3	0.0171568960811254	0.656
bexarotene	3	A16	3	-0.019084200768383	0.927
bezafibrate	3	K16	3	0.0701487771774916	0.253
bicalutamide	3	E04	3	0.0231768354917441	0.543
bifemelane	3	A16	3	0.0505282527194261	0.302
bifonazole	3	F04	3	0.0763662913814565	0.09
bimatoprost	3	J22	3	0.0146066153372258	0.562
bindarit	3	O16	3	0.0598170965452761	0.19
biperiden	4	C10	3	0.0594398153702534	0.088
birinapant	3	H22	3	0.0790638111956339	0.106
bisindolylmaleimide	3	B16	3	0.1863832864410059	0.007
bisoprolol	3	F16	3	0.1040664930893547	0.047
bitopertin	3	I10	3	0.0401772437335752	0.378
blonanserin	3	C10	3	0.12207720895961	0.017
bms-599626	3	K22	3	0.0644545286385181	0.146
bms-707035	3	O22	3	0.0158903271562132	0.558
bms-927711	3	A16	3	0.0100587211552158	0.679
bopindolol	3	M22	3	-0.0084377534940206	0.801
bortezomib	3	D16	3	0.598711356319788	0.0
bosentan	2	E04	3	-0.0097184194716823	0.819
bosutinib	3	N22	3	0.0310840471646789	0.345
brequinar	3	K22	3	0.3520432865029303	0.0
bretazenil	3	N16	3	0.0590612873042516	0.175
brexpiprazole	4	F04	3	0.034181382503455	0.271
brivanib	3	C04	3	0.0087090239882469	0.649
brivudine	3	H16	3	0.0663405590549982	0.187
bromocriptine	3	H10	3	0.0473982701639349	0.316
broxuridine	3	M22	3	0.0035445573941353	0.674
bruceantin	2	O10	3	0.7655665781244668	0.0
bts-54505	3	C10	3	0.0218600536957532	0.453
bucladesine	3	P22	3	0.0744828987969481	0.123
budipine	3	P10	3	-0.0147942625846816	0.863
bumetanide	3	M10	3	0.0127940842254918	0.691
bupivacaine	4	G10	3	0.106375935225472	0.023
bupropion	3	F04	3	-0.005184278930818	0.76
buspirone	3	L04	3	0.0751391848877597	0.119
butoconazole	3	E22	3	-0.0118950118151846	0.852
butorphanol-(+)-tartrate	3	L16	3	0.0084205485905835	0.671
bvd-523	3	D16	3	0.1542849499998079	0.007
cabazitaxel	3	J22	3	0.3071487654454636	0.0
cabergoline	3	P22	3	0.1007464743530881	0.048
cabozantinib	3	C04	3	-0.1847827542383709	1.0
caffeine	4	L10	3	0.011850950882852	0.716
calcitriol	3	I16	3	0.0737421527105579	0.262
camicinal	3	M10	3	0.0394002808533796	0.376
camptothecin	3	D10	3	0.6854464457053188	0.0
canagliflozin	3	M10	3	0.0368622129331708	0.398
candesartan	3	I22	3	0.001580443030906	0.651
canertinib	3	B10	3	0.0052171273363491	0.725
canrenoic-acid	3	L16	3	0.0756158799057356	0.124
capecitabine	3	K16	3	0.115563720526994	0.083
capsaicin	2	P16	3	0.1212322917428762	0.105
carbachol	2	E16	3	0.2114764079994614	0.029
carbamazepine	3	N04	3	0.0049778398726117	0.734
carbenoxolone	3	F04	3	0.0855953544823359	0.069
carbimazole	3	E04	3	0.0405629338025311	0.369
carglumic-acid	3	N22	3	0.004695586373725	0.647
cariprazine	3	J22	3	0.0623450735266639	0.164
carisoprodol	3	N22	3	0.0364343989857186	0.288
carprofen	3	I16	3	0.0115671662695362	0.783
carvedilol	3	N10	3	0.0448304412270115	0.198
cb-10-277-(free-acid)	3	N10	3	0.0233925094948238	0.402
cc-401	3	D22	3	0.0640783140020815	0.182
cc-930	3	J04	3	0.0919262464385137	0.068
cediranib	3	F22	3	-0.0071160012621431	0.809
cefdinir	2	B16	3	-0.025016313577798	0.873
cefepime	3	A16	3	-0.0013870331110555	0.793
cefoperazone	4	I22	3	0.0563806675588353	0.081
cefotetan	2	N22	3	0.0280137109715381	0.432
cefozopran	3	L22	3	0.0359906186663632	0.304
celecoxib	4	L16	3	0.0393403285854536	0.27
cep-37440	3	O10	3	-0.0366785218329345	0.973
cepharanthine	3	D22	3	0.0462795046262831	0.263
cgp12177	3	H04	3	0.0072344907318581	0.705
chlorambucil	3	D22	3	0.1883930142514084	0.005
chlormezanone	3	O22	3	0.1838529817137387	0.008
chloroxine	3	I10	3	0.0529766922618163	0.287
chlorphenamine	3	D04	3	0.087418003724242	0.059
chlorpromazine	3	G10	3	0.0650372888582163	0.193
chlorpropamide	3	A16	3	0.0019898737016957	0.762
chlortalidone	3	O10	3	0.0735088046572165	0.125
cholic-acid	3	M16	3	0.0428859830376424	0.317
choline-alfoscerate	3	J22	3	-0.0011440197068406	0.753
cianidanol	3	J10	3	-0.0039074303481549	0.818
ciclesonide	3	M04	3	0.1620568943825225	0.012
ciglitazone	3	D16	3	0.0445401702379972	0.26
cilengitide	3	C16	3	0.1432774759481321	0.015
cilomilast	3	F04	3	0.0539506983845097	0.173
cilostazol	3	L16	3	0.0691323100022387	0.146
cimetidine	3	O16	3	0.0012366362276925	0.749
cinaciguat	3	P22	3	0.0565612335837295	0.208
cinepazide	3	L16	3	-0.0054834967982319	0.836
cinnarizine	3	N04	3	0.0296860236658238	0.492
cinoxacin	3	K16	3	0.0196138806977853	0.713
ciprofloxacin	3	C16	3	0.0337458131297948	0.367
cisapride	3	F04	3	0.0074008670524573	0.613
citalopram	3	C16	3	0.056270245217004	0.179
cladribine	3	K04	3	0.1599906595375799	0.006
clarithromycin	3	H10	3	0.0173895248500625	0.636
clenbuterol	2	H04	3	-0.010076670974239	0.81
climbazole	2	A10	3	0.0857092823428377	0.157
clinafloxacin	3	G10	3	0.0627206753189974	0.206
clindamycin	3	F04	3	0.0464407313190662	0.21
clinofibrate	3	G22	3	0.010376055614586	0.735
clioquinol	3	H04	3	0.0822373425319091	0.114
clobetasol	3	D16	3	0.2594499225705799	0.0
clofarabine	3	I22	3	0.0445644904018735	0.21
clofazimine	3	D04	3	-0.0058836019751677	0.812
clofibric-acid	3	A22	3	0.0824066073576542	0.116
clofoctol	4	L22	3	0.0540409958218974	0.105
clomethiazole	3	O10	3	0.1223204119789422	0.032
clomifene	3	E22	3	0.0443789066333765	0.284
clonazepam	3	D22	3	0.0372267766222575	0.354
clonidine	3	B22	3	0.0731233858446426	0.136
clotrimazole	3	B22	3	0.0397972611052399	0.313
clozapine	3	A10	3	0.0611681069158803	0.147
co-102862	3	H16	3	0.0795116759824524	0.127
cobimetinib	4	O22	3	0.1877925896714153	0.002
colchicine	4	A22	3	0.1810246648758672	0.001
colforsin-daproate	3	D04	3	0.0241290687672099	0.392
combretastatin-a-4	3	O10	3	0.3396699763458675	0.0
conivaptan	3	A16	3	0.0642203973660021	0.222
cordycepin	3	L10	3	0.0057227550476384	0.704
cp-945,598	3	F22	3	0.0284088460173192	0.408
cpi-1189	3	N16	3	-0.0653284335431726	1.0
cpi-613	3	K16	3	0.059074719567916	0.357
cromoglicic-acid	3	L16	3	0.1311752436314635	0.023
ct-7758	3	P10	3	0.0972890368631136	0.06
cts-1027	3	P22	3	0.136634598483707	0.011
curcumin	3	N16	3	0.02178200880668	0.475
cx-4945	3	C10	3	0.0450726431402181	0.209
cx-5461	3	D16	3	0.0309746132209171	0.402
cx516	3	B10	3	0.0432322307799373	0.333
cyanocobalamin	3	P22	3	0.1071750961673835	0.037
cyclizine	2	P10	3	0.075059816862623	0.211
cyclobenzaprine	3	L10	3	0.0208962900663291	0.495
cyclosporin-a	3	N04	3	0.071453173091341	0.225
cyproheptadine	3	H16	3	0.0766406359789338	0.138
cyproterone-acetate	3	H10	3	0.0456474759163419	0.329
cytarabine	3	M10	3	0.0551813792096045	0.241
cytisine	3	A10	3	0.0101340082235655	0.606
d-serine	3	M10	3	0.0190286470027225	0.599
dabigatran-etexilate	3	F16	3	0.007876150189924	0.679
dabrafenib	3	I22	3	0.1266728113230879	0.016
dacarbazine	2	N04	3	0.0985998182591402	0.21
dacinostat	3	E16	3	0.6431873511818611	0.0
dacomitinib	3	F22	3	0.0318062853116934	0.365
danazol	3	A22	3	0.1036164772964618	0.06
danegaptide	3	N10	3	0.0171268597062347	0.474
dantrolene	3	C04	3	0.039281525233451	0.35
danusertib	3	A10	3	0.1029553235751705	0.046
dapagliflozin	3	F16	3	0.1194187741249898	0.035
dapivirine	3	E04	3	0.0278565115649104	0.495
dapsone	3	F04	3	0.0210913044024877	0.432
darifenacin	3	F22	3	0.0417998161262617	0.27
darunavir	3	D16	3	-0.0002776416720171	0.745
dasabuvir	4	M04	3	0.0551308566912127	0.18
dasatinib	3	L16	3	0.0983398942715361	0.064
dazoxiben	3	G04	3	0.1349872491650128	0.032
decitabine	3	B22	3	0.0137789040092881	0.574
defactinib	3	N22	3	0.049536196162067	0.209
deferasirox	3	M22	3	0.0328211926609812	0.328
deferiprone	3	K04	3	0.0674588547523907	0.111
deforolimus	3	E22	3	0.2462740866753533	0.002
dehydroepiandrosterone	3	E10	3	0.0623305512375347	0.169
delanzomib	3	L04	3	0.4536881688999498	0.0
delivert	3	D16	3	0.068624445440107	0.098
deoxycholic-acid	3	P04	3	0.0885302298865522	0.227
dequalinium	3	M04	3	0.0284889495105108	0.472
desmopressin-acetate	2	L22	3	0.0226902886737825	0.473
dexamethasone	3	N04	3	0.2421839410149134	0.01
dexamethasone	3	F04	3	0.2421839410149134	0.001
dexfenfluramine	3	I10	3	0.0101671297330528	0.734
dexloxiglumide	3	P04	3	0.0511915864416091	0.456
dexniguldipine	3	O22	3	0.0442314692636655	0.27
dextromethorphan	3	G10	3	0.060849231796763	0.214
diacerein	3	F22	3	0.0180911717956157	0.528
diazepam	3	E16	3	0.0407996271444907	0.344
diazoxide	3	P22	3	0.1362680504591847	0.011
diclofenac	3	C10	3	-0.0415956720925706	0.991
diclofensine	3	M16	3	0.0092816396108948	0.697
dicloxacillin	3	H04	3	0.0373017857966255	0.372
dicoumarol	3	G22	3	0.0360247202842561	0.425
dideoxyadenosine	3	K16	3	0.1068683323412913	0.104
dienogest	3	J04	3	-0.0181904198344188	0.931
diethylcarbamazine	3	C10	3	0.0237243050951876	0.419
diethylstilbestrol	2	C16	3	0.2818773061623133	0.006
diflunisal	3	G10	3	0.1006637772947127	0.066
dihydroergocristine	3	O16	3	0.0276262359705232	0.461
dihydroergotamine	3	N22	3	-0.001065319056783	0.717
dilazep	3	N22	3	0.0006547824649658	0.702
diltiazem	3	F16	3	0.1068677524567857	0.043
dimesna	3	O10	3	0.0062058935579664	0.678
dimethyl-fumarate	3	A10	3	0.0659730991628439	0.117
diminazene-aceturate	3	C10	3	0.0851713546874141	0.059
dinaciclib	3	J04	3	0.459575762908658	0.0
dinoprost	3	A10	3	0.0505014310491002	0.204
diosmin	3	E16	3	0.1737528651153835	0.007
diphenidol	4	H10	3	0.1748712725660788	0.0
dipraglurant	3	I16	3	0.0536792513233388	0.405
dipyridamole	3	P16	3	-2.8450186139297644e-05	0.743
disopyramide	3	M22	3	0.0236341124689269	0.442
disulfiram	3	E22	3	0.1563042633989192	0.005
dmp-777	3	L10	3	0.0250045094511153	0.433
docetaxel	3	H16	3	0.3120451978494594	0.0
dofequidar	3	N04	3	0.0174094986986722	0.621
dolutegravir	3	P10	3	0.0513123327633537	0.223
donepezil	3	L10	3	0.0483119437950039	0.225
donitriptan	3	I16	3	0.1112183971972869	0.102
dopamine	3	O10	3	0.0402301989700683	0.308
doramapimod	2	C04	3	0.133637572132266	0.074
dorzolamide	3	K16	3	0.0386682862949188	0.548
doxapram	3	F04	3	0.1033525932845265	0.031
doxazosin	2	H10	3	-0.1220474232997878	1.0
doxepin	2	N04	3	0.2831658436032477	0.028
doxifluridine	3	H22	3	0.0382975336630956	0.306
doxofylline	3	J10	3	0.0458271354527625	0.345
doxorubicin	3	L22	3	0.6417127235847447	0.0
doxycycline-hyclate	3	D10	3	0.0036033613708834	0.722
dpcpx	4	I04	3	0.0642473834327625	0.143
dpi-201106	3	H22	3	0.0896126478918922	0.076
dronedarone	3	G04	3	0.0149028899044957	0.592
droperidol	3	J04	3	0.1093750311728062	0.035
drospirenone	4	E10	3	0.0546650496344785	0.161
du-728	3	E10	3	0.0018299859994215	0.735
duloxetine	3	L16	3	0.018692308800018	0.553
dutasteride	3	L04	3	0.0285416915061206	0.421
e-2012	3	O16	3	0.2467702627501031	0.002
ebselen	3	L22	3	-0.0267584630255458	0.934
econazole	3	D16	3	0.0305511964777507	0.403
edoxaban	3	K22	3	0.0659013008443823	0.139
edoxudine	3	E22	3	0.0061832447434598	0.671
efaproxiral	3	B10	3	0.0168199028103368	0.604
efavirenz	3	G22	3	0.0132111342051904	0.705
eflornithine	3	L22	3	0.0508007602312238	0.191
elesclomol	3	O16	3	0.0754924821320097	0.131
ellagic-acid	3	P16	3	0.135876620914652	0.026
emd-1214063	3	P10	3	0.0887402345077944	0.079
emd-53998	3	L04	3	0.0004515600276761	0.759
emedastine	2	M16	3	0.0063636200525601	0.674
emtricitabine	3	O22	3	-0.0028501863424135	0.786
enalapril	3	H04	3	0.0259614870017157	0.489
enoxacin	2	L22	3	0.2407854129865376	0.011
entecavir	2	C04	3	-0.0377889467849698	0.919
entinostat	3	A22	3	0.0733971556757819	0.155
enzalutamide	3	I22	3	0.0504583803519227	0.166
enzastaurin	2	P04	3	0.2053730549094534	0.065
eperezolid	3	H10	3	0.1452075564683045	0.028
epinastine	3	M10	3	0.1867596293034849	0.005
epinephrine	3	E04	3	0.0585419371840063	0.225
epirizole	3	E22	3	0.0030965446153477	0.696
epirubicin	3	E10	3	0.2505149777160368	0.0
epitiostanol	4	J22	3	0.0933481535353645	0.026
epothilone-b	3	C10	3	0.3857486630833059	0.0
equol	3	L04	3	0.0564305209384526	0.204
ercalcitriol	3	J22	3	0.0251943462345843	0.436
erlotinib	3	G04	3	0.0893873852148408	0.118
erteberel	3	B22	3	0.0891012466006862	0.078
erythromycin	3	C10	3	-0.0033225268713083	0.804
erythromycin	3	G10	3	-0.0033225268713083	0.816
escitalopram	3	H22	3	0.0254665484780244	0.469
esmolol	3	M16	3	0.052751725591953	0.237
estramustine	3	H10	3	0.0342594379247365	0.418
estramustine-phosphate	4	A10	3	0.0369693275723227	0.266
estriol	3	P16	3	0.042496458353707	0.311
estrone	3	C16	3	0.0328074724670992	0.375
etacrynic-acid	3	H10	3	-0.0045401852723093	0.856
etanidazole	3	K16	3	0.0030311343121861	0.863
etazolate	3	J04	3	-0.006953375162851	0.855
ethinyl-estradiol	3	K04	3	0.0117441207575967	0.584
ethylenediaminetetraacetic-acid	3	B10	3	0.0746865458806008	0.152
etizolam	3	D10	3	0.0326909388696119	0.375
etodolac	3	J04	3	0.1629649772769234	0.009
etofylline-clofibrate	3	N16	3	0.0229263589249952	0.451
etomidate	3	O16	3	0.0115895158847358	0.642
etomoxir	3	E16	3	0.0608668981268068	0.224
etoposide	3	P22	3	0.0295789316885659	0.456
etoricoxib	3	K04	3	-0.003829097690605	0.783
etravirine	3	I10	3	0.0449118349035149	0.346
eugenol	3	M04	3	-0.0039629805012068	0.836
everolimus	3	H04	3	0.3281788426506706	0.0
evp-6124	3	M04	3	0.0202183979103264	0.561
exalamide	3	C10	3	-0.019587510151931	0.937
exemestane	2	A22	3	0.1104823508846524	0.121
exherin	3	H16	3	0.0787042421737339	0.129
fadrozole	3	N16	3	0.0051134746484241	0.696
famciclovir	3	B22	3	0.1380912578162025	0.02
famotidine	4	D22	3	0.0368230298786364	0.317
faropenem	3	M04	3	0.0246881515831064	0.506
fasudil	3	L04	3	0.040285870370846	0.295
favipiravir	3	B22	3	0.0536545636187156	0.226
fdcyd	3	P04	3	0.3880717424549689	0.002
febuxostat	3	I16	3	0.0166293678894514	0.745
felbinac	3	P16	3	0.1218834501521844	0.032
felodipine	3	G10	3	0.0400390492187565	0.36
fenobam	3	O16	3	0.063016451592623	0.18
fenoterol	3	I04	3	0.0470259012594079	0.315
fenticonazole	3	N22	3	0.007944066838403	0.618
fexofenadine	3	L10	3	0.1092393659666109	0.032
fiacitabine	3	L22	3	0.0043397609212671	0.667
fidarestat	3	G10	3	0.0431215274827204	0.335
fidaxomicin	3	D16	3	0.12427672399477	0.016
filgotinib	3	H16	3	0.0957308780238677	0.089
finasteride	3	A16	3	-0.0038816506436923	0.821
fipronil	3	O22	3	0.1149778841021288	0.061
firategrast	3	L04	3	0.0298750809874579	0.406
flavoxate	3	H16	3	0.0911280272816653	0.105
flecainide	3	I04	3	0.1108014751409976	0.061
floxuridine	3	P16	3	0.4443875210106144	0.0
fluconazole	3	G22	3	0.0364181580813018	0.422
fludarabine-phosphate	3	K22	3	-0.0001407632098098	0.757
fludroxycortide	3	N10	3	0.3279702105072138	0.0
flumatinib	3	F04	3	0.029255728412829	0.359
flumazenil	3	M04	3	0.0303379142403767	0.449
fluocinonide	3	P10	3	0.376169210559195	0.0
fluorometholone	3	G04	3	0.5185791790262315	0.0
fluorouracil	3	J22	3	-0.0023342478832708	0.768
fluoxetine	3	A16	3	0.0966657338053048	0.096
fluphenazine	3	K22	3	0.0062258471258114	0.668
fluspirilene	2	L10	3	-0.0020455220174048	0.718
flutamide	3	A22	3	0.0572037456873204	0.227
fluticasone	3	B22	3	0.4043030711791541	0.0
flutrimazole	4	B16	3	0.0064025815003576	0.719
